Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan,Price_per_m2
3400000000.0,134.0,3,3,Tây,Đông,0,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm,25373134.32835821
2230000000.0,60.7,2,2,Đông-Bắc,Tây-Nam,Cơ bản theo chủ đầu tư.,0,"Gồm 2 tầng hầm, 5 tháp từ 25-29 tầng",21.0292072296143,105.764450073242,Tin thường,Nam Từ Liêm,36738056.01317957
980000000.0,67.0,2,2,Đông-Bắc,Tây-Bắc,"Nội thất để lại: Tủ bếp, điều hòa, nóng lạnh, sàn gỗ, full nội thất gắn tường.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,14626865.671641791
1890000000.0,70.0,2,2,Đông-Bắc,Tây-Nam,Nguyên bản đã có 4 bộ rèm.,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,27000000.0
1590000000.0,54.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất bàn giao theo CĐT gồm sàn gỗ, thiết bị VS...",Tập đoàn Vingroup,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,Tin thường,Nam Từ Liêm,29444444.444444444
2300000000.0,62.0,2,2,Đông-Bắc,Đông-Nam,CĐT bàn giao cơ bản.,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,37096774.19354839
5300000000.0,102.0,3,2,Đông-Nam,Tây-Bắc,Liền tường Nội thất liền tường theo tiêu chuẩn CĐT bàn giao.,Tập đoàn Vingroup,0,21.0190830230713,105.78173065185499,Tin thường,Nam Từ Liêm,51960784.313725494
2450000000.0,57.0,1,1,Bắc,Nam,"- Nội thất nguyên bản: Sàn gỗ, trần thạch cao, điều hòa âm trần, bếp từ, hút mùi, tủ bếp và tủ âm tường, thiết bị vệ sinh cao cấp...",Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,42982456.14035088
2200000000.0,74.0,2,2,Bắc,Nam,0,Tổng công ty 789 ,Gồm 3 block cao 27 tầng,21.0680141448975,105.797080993652,Tin thường,Bắc Từ Liêm,29729729.72972973
2900000000.0,80.0,2,2,Tây-Nam,Đông-Bắc,Nội thất cơ bản.,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin thường,Nam Từ Liêm,36250000.0
4200000000.0,116.0,3,2,Đông-Nam,Tây-Bắc,Nguyên bản chủ đầu tư.,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin thường,Nam Từ Liêm,36206896.551724136
3400000000.0,106.0,3,2,Tây-Bắc,Đông-Nam,Full đồ nội thất cao cấp nhập ngoại,Tập đoàn CapitaLand,"Gồm 4 tòa nhà cao 40 tầng, S1, S2, S3, S4",20.987026214599602,105.786834716797,Tin thường,Hà Đông,32075471.698113207
1520000000.0,61.5,2,2,Đông-Bắc,Tây-Nam,"- Nội thất: Nhà đã sửa lại toàn bộ nội thất, tủ lạnh, lò vi sóng, bình nước nóng, 2 điều hòa, bộ tủ ghế, bếp, 2 tivi, máy giặt, giường, tủ.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Quy mô 4563,2m2; cao 32 tầng, bao gồm tầng hầm, trung tâm thương mại, khu dịch vụ tổng hợp, sinh hoạt chung và căn hộ có diện tích từ 43m2 - 72m2",20.9635620117188,105.831611633301,Tin thường,Hoàng Mai,24715447.154471546
980000000.0,67.0,2,2,Đông-Bắc,Tây-Nam,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,14626865.671641791
1530000000.0,60.0,2,1,Đông-Bắc,Tây-Nam,Nhà mới 100%. Nguyên bản chủ đầu tư.,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,25500000.0
2455000000.0,56.6,1,1,Đông-Bắc,Tây-Nam,0,Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,43374558.30388693
3410000000.0,134.0,4,3,Tây-Nam,Đông-Bắc,0,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm,25447761.19402985
2300000000.0,75.0,2,2,Tây-Nam,Đông-Bắc,"Phí dịch vụ miễn phí 2 năm nữa. Nội thất cơ bản 3 điều hòa, 2 nóng lạnh xịn, cứ từ, trần thạch cao, tủ bếp sàn gỗ. Hệ thống thông minh tiện nghi đầy đủ như cửa từ, công tắc cảm ứng, khách mua chỉ việc",Công ty CP Đầu tư và Thương mại Thủ Đô,"3 tầng hầm, 2 tòa chung cư, 1 tòa officetel - condotel",20.9945335388184,105.789390563965,Tin thường,Nam Từ Liêm,30666666.666666668
2300000000.0,83.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất.,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm,27710843.373493977
1200000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,0,0,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,Tin thường,Long Biên,17142857.14285714
1150000000.0,63.0,2,1,Đông-Nam,Tây-Bắc,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,18253968.253968254
880000000.0,28.0,1,1,Tây-Bắc,Đông-Nam,"Gia đình đã làm hết: Hệ thống tủ bếp, bếp, điều hòa, nóng lạnh, tủ lạnh, máy giặt, tivi, rèm cửa khách chỉ việc xách vali về tận hưởng cuộc sống sang chảnh.",0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,31428571.42857143
1400000000.0,70.9,2,2,Tây-Nam,Đông-Bắc,"Đồ cơ bản: Tủ bếp - kệ bếp, bàn ăn, sofa, 01 giá sách, 01 bàn trang điểm, 02 giường, 02 tủ quần áo.",Tổng Công ty Viglacera,0,21.0156192779541,105.948608398438,Tin thường,Gia Lâm,19746121.297602255
1160000000.0,45.0,1,1,Đông,Tây,NT cơ bản.,0,0,21.0126336,105.8634903,Tin thường,Hai Bà Trưng,25777777.777777776
2750000000.0,74.0,2,2,Đông,Tây,"Đầy đủ nội thất. Có tủ bếp trên dưới, chậu, bếp âm, máy hút mùi, đầy đủ giường tủ, điều hòa, bàn ghế, tủ tivi, tivi, nóng lạnh, toàn bộ là đồ tốt,.. ",Tổng công ty CP Phong Phú,"Gồm 2 tòa chung cư - 504 căn hộ cao cấp và 69 căn nhà phố, liền kề và biệt thự",20.9965381622314,105.863388061523,Tin thường,Hai Bà Trưng,37162162.16216216
2500000000.0,54.0,2,2,Bắc,Nam,0,Công ty CP Hóa Dầu Quân Đội,2 tháp cao 35 tầng và 9 lô biệt thự,21.0371532440186,105.786338806152,Tin thường,Cầu Giấy,46296296.2962963
3200000000.0,88.0,3,2,Bắc,Nam,"Nội thất cho khách mua bao gồm điều hoà, tủ lạnh, giường, bàn ghế, kệ,...",Tổng công ty CP Phong Phú,"Gồm 2 tòa chung cư - 504 căn hộ cao cấp và 69 căn nhà phố, liền kề và biệt thự",20.9965381622314,105.863388061523,Tin thường,Hai Bà Trưng,36363636.36363637
2050000000.0,72.0,2,2,Bắc,Nam,0,Tổng công ty Phát triển Phát thanh Truyền hình Thông tin Emico,Gồm 8 khối tòa nhà cao 21 tầng,20.9952507019043,105.784408569336,Tin thường,Nam Từ Liêm,28472222.222222224
2200000000.0,68.0,2,2,Tây-Bắc,Đông-Nam,Cơ bản.,0,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,Tin thường,Hoàng Mai,32352941.17647059
3920000000.0,130.8,3,2,Tây-Nam,Đông-Nam,Nội thất cơ bản,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","Gồm nhà chung cư, biệt thự, liền kề",21.0292377471924,105.79385375976601,Tin thường,Cầu Giấy,29969418.960244644
4160000000.0,104.0,3,2,Tây-Nam,Đông-Bắc,Full nội thất nhập khẩu cao cấp dát vàng.,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm,40000000.0
1350000000.0,94.0,3,2,Tây-Bắc,Tây-Nam,"Nội thất để lại: điều hòa, nóng lạnh, tủ bếp, bếp ga âm, trần thạch cao, tủ quần áo...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,14361702.127659574
4300000000.0,83.0,2,2,Tây-Bắc,Đông-Nam,0,0,18 tầng gồm 3 tầng thương mại và 15 tầng căn hộ,21.0182209014893,105.824096679688,Tin thường,Đống Đa,51807228.915662654
5860000000.0,127.0,3,2,Bắc,Nam,Bàn giao full NT cao cấp.,Tập đoàn Vingroup,0,21.0201683044434,105.78075408935499,Tin thường,Nam Từ Liêm,46141732.283464566
3650000000.0,88.0,2,2,Tây-Bắc,Đông-Nam,Cơ bản chủ đầu tư.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân,41477272.72727273
4200000000.0,100.0,3,2,Tây-Bắc,Đông-Nam,"Tủ liền tường, tủ bếp, thiết bị vệ sinh...",Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,42000000.0
3900000000.0,95.6,3,2,Đông-Nam,Tây-Bắc,Căn 3 PN full nội thất nhập khẩu Châu Âu giá chỉ 3.869 tỷ nhận nhà ở ngay. Golden Park Tower - dự án 2 mặt tiền. Hiện tại dự án đã đi đến khâu cuối cùng để chuẩn bị bàn giao những căn hộ đầu tiên cho ,0,"4 tầng hầm, 45 tầng nổi với 410 căn hộ cao cấp",21.0240802764893,105.78963470459,Tin thường,Cầu Giấy,40794979.07949791
2900000000.0,89.0,2,2,Tây,Đông,0,Công ty Cổ phần Cơ điện và Xây dựng Việt Nam,Gồm 2 toà nhà chung cư HH1 và HH2,20.9999389648438,105.836372375488,Tin thường,Đống Đa,32584269.662921347
4800000000.0,92.0,2,2,Đông-Nam,Tây-Bắc,Full nội thất.,Tân Hoàng Minh Group,"Gồm 2 tòa nhà 23 tầng, 4 tầng hầm",21.0194931030273,105.82234191894501,Tin thường,Đống Đa,52173913.04347826
2950000000.0,83.0,2,2,Nam,Bắc,"- Nội thất nguyên bản: Sàn gỗ, trần thạch cao, điều hòa, bếp từ, hút mùi, tủ bếp và tủ âm tường...",Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin thường,Hai Bà Trưng,35542168.67469879
1180000000.0,67.0,2,2,Đông-Nam,Tây-Bắc,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin thường,Hoàng Mai,17611940.298507463
1600000000.0,32.0,1,1,Đông-Nam,Tây-Bắc,Full nội thất cao cấp.,0,"27 tầng, 480 căn hộ",21.0041007995605,105.818550109863,Tin thường,Đống Đa,50000000.0
3600000000.0,100.0,3,2,Đông-Nam,Tây-Bắc,Full nội thất nhập khẩu cao cấp dát vàng.,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm,36000000.0
2815000000.0,56.3,1,1,Đông-Nam,Tây-Bắc,Cao cấp.,0,1 tòa tháp cao 21 tầng,21.0086898803711,105.820510864258,Tin thường,Đống Đa,50000000.0
3050000000.0,110.0,3,2,Đông-Bắc,Tây-Nam,0,Công ty CP Xây dựng Công nghiệp - DESCON,0,21.024124145507802,105.811195373535,Tin thường,Đống Đa,27727272.727272727
1560000000.0,60.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty TSQ Việt Nam,Cao 44 tầng và 3 tầng hầm,20.9733200073242,105.778282165527,Tin thường,Hà Đông,26000000.0
3500000000.0,85.5,3,2,Tây-Nam,Đông-Bắc,0,Công ty CP Đại Việt Trí Tuệ,Gồm 2 tòa nhà cao 30 tầng,20.9981651306152,105.80150604247999,Tin thường,Thanh Xuân,40935672.51461988
3700000000.0,116.0,4,2,Tây-Bắc,Đông-Nam,"- Căn hộ thiết kế thông minh tất cả các phòng đều có ánh sáng và đón gió tự nhiên,...",0,270 căn hộ,21.0159072875977,105.78018188476601,Tin thường,Nam Từ Liêm,31896551.724137932
1100000000.0,44.0,1,1,Tây-Bắc,Đông-Nam,"Được bàn giao gói nội thất cơ bản như trần, sàn căn hộ nhà vệ sinh Đi kèm cùng bộ điều hoà Và nhiều chi tiết khác...",Tập đoàn Vingroup,58 tòa chung cư cao 30-38 tầng,21.0065288543701,105.753555297852,Tin thường,Nam Từ Liêm,25000000.0
4600000000.0,90.0,2,2,Tây-Bắc,Đông-Nam,Đầy đủ nội thất.,Tập đoàn Sun Group,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,Tin thường,Hai Bà Trưng,51111111.11111111
1100000000.0,63.32,2,2,Tây,Đông,"Cơ bản gồm tường , trần ,cánh cửa , thiết bị vệ sinh ...",Công ty Cổ phần Tập đoàn FLC,"Gồm: nhà ở, biệt thự,",20.991436004638697,105.75507831573499,Tin thường,Nam Từ Liêm,17372078.33228048
2500000000.0,77.0,2,2,Tây-Bắc,Đông-Nam,"Nội thất đầy đủ chỉ việc ở + Nội thất đầy đủ, chỉ việc ở, đã đóng cho CĐT: 95% GTCH.",Công ty CP Xây dựng Phục Hưng Holdings,"Gồm 3 tầng hầm, 25 tầng nổi",21.0300979614258,105.761878967285,Tin thường,Nam Từ Liêm,32467532.467532467
1199000000.0,68.0,2,2,Đông-Bắc,Đông-Nam,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,17632352.94117647
1200000000.0,48.0,1,2,Đông-Bắc,Tây-Nam,0,0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,25000000.0
2250000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,Full nội thất cao cấp.,Công ty CP Nông sản Agrexim,"Gồm 2 tòa tháp, mỗi tòa cao 27 tầng nổi và 3 tầng hầm",21.00026512146,105.86993408203101,Tin thường,Hai Bà Trưng,32142857.14285714
900000000.0,32.0,1,1,Tây-Bắc,Đông-Nam,"Nội thất chủ nhà đã tự làm: Giường, tủ bếp, điều hòa, nóng lạnh.",0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,28125000.0
11000000000.0,166.0,3,3,Tây-Nam,Đông-Bắc,0,Tập đoàn Sun Group,"Gồm 2 tòa S1 (21 tầng nổi và 4 tầng hầm) và S2 ( 23 tầng nổi, 5 tầng hầm)",21.04117202758789,105.825096130371,Tin thường,Tây Hồ,66265060.240963854
7100000000.0,122.3,3,2,Tây,Đông,0,Công ty CP Tập đoàn Sunshine,5 tòa tháp biệt thự trên cao sky villas và 60 lô biệt thự,21.083890914917,105.80847930908199,Tin thường,Tây Hồ,58053965.6582175
3540000000.0,78.7,2,2,Đông-Bắc,Tây-Nam,"Nội thất CĐT bàn giao cơ bản. Sàn gỗ, thiết bị vệ sinh.",Công ty CP Bất động sản Dầu khí - Petrowaco,Khu phức hợp 27 tầng,21.014455795288104,105.81383514404301,Tin thường,Đống Đa,44980940.279542565
3050000000.0,110.0,3,2,Đông-Bắc,Tây-Nam,0,Công ty CP Xây dựng Công nghiệp - DESCON,0,21.024124145507802,105.811195373535,Tin thường,Đống Đa,27727272.727272727
4000000000.0,116.7,3,2,Nam,Đông,Full nội thất nhập khẩu dát vàng.,Công ty CP Tập đoàn Sunshine,69 căn biệt thự liền kề và 1.791 căn hộ,21.0919170379639,105.78500366210899,Tin thường,Bắc Từ Liêm,34275921.16538132
2600000000.0,87.0,3,2,Nam,Bắc,0,Công ty CP Đầu tư Xây dựng số 9 Hà Nội,Gồm 5 toà tháp cao 22 tầng,21.0443172454834,105.877861022949,Tin thường,Long Biên,29885057.471264366
2300000000.0,81.5,3,2,Tây-Bắc,Đông-Nam,0,Công ty CP Xây lắp Điện 1,"2 block cao 27 tầng, 3 tầng hầm, 1 khối nhà cao 3 tầng là trường mầm non",20.985540390014602,105.79894256591801,Tin thường,Thanh Xuân,28220858.89570552
4220000000.0,139.0,3,2,Tây-Nam,Đông-Bắc,"Hoàn thiện full đồ liền tường: Điều hòa, trần, sàn, tủ bếp, tủ âm tường, tủ giầy, thiết bị vệ sinh...",Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm,30359712.23021583
3200000000.0,80.0,2,2,Tây-Nam,Đông-Bắc,0,Công ty CP Đầu tư và Thương mại Thăng Long,"Gồm 3 tòa nhà, 1 tòa văn phòng và 2 tòa chung cư",21.033620950311,105.781673431397,Tin thường,Cầu Giấy,40000000.0
2800000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,Full nội thất cao cấp.,Công ty CP Đầu tư và Phát triển Đô thị Long Giang,Gồm 2 khối nhà hỗn hợp cao 22 tầng nổi và 2 tầng hầm,20.9991188049316,105.80844116210899,Tin thường,Thanh Xuân,40000000.0
4700000000.0,85.8,3,2,Đông-Nam,Tây-Bắc,0,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần,Gồm 2 khối tháp căn hộ cao 27 và 37 tầng,21.0277194976807,105.78589630127001,Tin thường,Cầu Giấy,54778554.77855478
1900000000.0,60.0,2,2,Tây-Bắc,Đông-Nam,0,0,0,20.9840949,105.7999128,Tin thường,Thanh Xuân,31666666.666666668
2150000000.0,78.76,2,2,Đông-Nam,Tây-Bắc,"Căn hộ tôi đã trang bị hệ thống tủ bếp, nóng lạnh, điều hòa, rèm cửa, giàn phơi, full sàn gỗ, thiết bị vệ sinh Toto.",Công ty TNHH Gamuda Land Việt Nam,"Gồm 2 tòa hình chữ L cao 27 tầng và 30 tầng, 3 dãy nhà phố thương mại",20.970058441162106,105.87777709960899,Tin thường,Hoàng Mai,27298120.873539865
5850000000.0,155.0,4,2,Đông-Bắc,Tây-Nam,Full nội thất.,Công ty CP Xây dựng Sông Hồng - Incomex,0,21.0101585388184,105.83633422851601,Tin thường,Đống Đa,37741935.48387097
1890000000.0,53.0,2,2,Đông-Bắc,Tây-Nam,"- Nội thất cơ bản chủ đầu tư bàn giao gồm: Tủ bếp, vệ sinh Toto, điều hòa âm trần Mitsubishi, ngoài ra tôi đã lắp rèm và giàn phơi thông minh.",Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin thường,Nam Từ Liêm,35660377.358490564
2213000000.0,75.58,2,2,Đông-Bắc,Tây-Nam,0,0,Tòa tháp cao 26 tầng,20.9739685058594,105.82169342041,Tin thường,Hoàng Mai,29280232.865837526
1300000000.0,58.0,2,1,Đông,Tây,"Cơ bản: điều hòa, quạt trần, nóng lạnh, tủ bếp",0,0,20.9965314,105.8426875,Tin thường,Thanh Xuân,22413793.103448275
3300000000.0,87.0,3,2,Tây-Nam,Đông-Bắc,Full nội thất liền tường.,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng,37931034.48275862
1800000000.0,57.0,2,1,Tây-Nam,Bắc,Nội thất cơ bản,Công ty CP Xây dựng số 3 - VINACONEX3,0,21.033617019653303,105.790916442871,Tin thường,Cầu Giấy,31578947.36842105
1200000000.0,67.0,2,2,Đông-Bắc,Tây-Nam,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin thường,Hoàng Mai,17910447.76119403
2700000000.0,70.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty CP Đầu tư và Phát triển Đô thị Long Giang,Gồm 2 khối nhà hỗn hợp cao 22 tầng nổi và 2 tầng hầm,20.9991188049316,105.80844116210899,Tin thường,Thanh Xuân,38571428.571428575
2200000000.0,90.0,2,2,Đông-Nam,Tây-Nam,"Đầy đủ nội thất: Điều hòa, nóng lạnh, giường tủ, bàn ghế...",Công ty CP Tu tạo và Phát triển nhà - Handico,0,21.0149936676025,105.782699584961,Tin thường,Nam Từ Liêm,24444444.444444444
996000000.0,50.7,2,2,Đông-Nam,Tây-Bắc,"Bàn giao có: 3 điều hòa, sàn gỗ, thiết bị vệ sinh, tủ bếp, trần thạch cao, sơn bả hoàn thiện, cửa gỗ chống cháy.",Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam,"Tòa nhà gồm 1 tầng hầm, 1 tầng thương mại, 12 tầng căn hộ",21.0588474273682,105.91470336914101,Tin thường,Long Biên,19644970.41420118
2350000000.0,80.0,2,2,Đông-Bắc,Tây-Nam,Đầy đủ nội thât Nhà đã mới bàn giao chủ nhà đã sắm đầy đủ nội thât và để lại toà bộ nội thất và thiết bị điện tử trong nhà.,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam,"Gồm 2 khối nhà 29 tầng (HH2) và 25 tầng (HH1), có chung khối đế 5 tầng với 2 tầng hầm",21.0304050445557,105.777030944824,Tin thường,Nam Từ Liêm,29375000.0
2200000000.0,80.0,2,2,Nam,Bắc,"- Bàn giao hoàn thiện từ chủ đầu tư gồm sàn gỗ trần thạch cao thiết bị vệ sinh, điều hòa, cửa thông phòng.",Công ty CP Xây dựng số 2 - Vinaconex2,Gồm 23 tòa chung cư cao cấp,21.064998626709002,105.80028533935499,Tin thường,Bắc Từ Liêm,27500000.0
5500000000.0,117.0,3,2,Bắc,Nam,"Tivi, tủ lạnh, máy giặt, bàn ăn, bộ bàn ghê sofa, tủ âm tường, sàn gỗ, trần thạch cao, bếp hồng ngoại, tủ bếp, điều hòa, thiết bị vệ sinh cao cấp.",Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,47008547.00854701
1650000000.0,50.0,2,2,Bắc,Nam,"Nhà có tủ bếp, nóng lạnh.",Công ty CP đầu tư phát triển nhà và đô thị VINACONEX,Gồm 2 toà thương mại và 1 lô đất xây biệt thự nhà vườn,20.998477935790998,105.869430541992,Tin thường,Hai Bà Trưng,33000000.0
2900000000.0,88.0,3,2,Bắc,Nam,Full nội thất gắn tường.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin thường,Bắc Từ Liêm,32954545.454545453
8200000000.0,124.0,3,2,Đông-Nam,Tây-Bắc,0,Tập đoàn Sun Group,Gồm 3 tòa nhà cao 24 tầng,21.0116748809814,105.86267852783199,Tin thường,Hai Bà Trưng,66129032.258064516
1980000000.0,70.0,2,2,Đông-Nam,Tây-Bắc,0,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC","Gồm 37 tầng, trong đó có 3 tầng hầm, 4 tầng trung tâm thương mại cùng hơn 30 tầng căn hộ",20.9945850372314,105.86339569091801,Tin thường,Hoàng Mai,28285714.285714287
3700000000.0,80.0,2,2,Đông-Nam,Tây-Bắc,0,Tổng công ty 36 - Bộ quốc phòng,Tòa nhà cao 24 tầng và 5 tầng hầm,21.0296936035156,105.82151031494101,Tin thường,Ba Đình,46250000.0
2050000000.0,75.0,2,2,Tây,Đông,"Tủ bếp, nóng lạnh, điều hòa, giường, bàn ăn,..",Công ty CP Đầu tư Dầu khí Toàn cầu ,02 tòa cao 25-28 tầng,20.9797115325928,105.844833374023,Tin thường,Hoàng Mai,27333333.333333332
6000000000.0,140.0,3,3,Tây,Đông,0,Tổng công ty 36 - Bộ quốc phòng,Tòa nhà cao 24 tầng và 5 tầng hầm,21.0296936035156,105.82151031494101,Tin thường,Ba Đình,42857142.85714286
1400000000.0,62.0,2,2,Tây,Đông,0,0,0,21.0109913,105.7208653,Tin thường,Hoài Đức,22580645.16129032
2800000000.0,102.0,3,2,Đông-Nam,Đông-Bắc,0,Công ty CP Ngôi sao An Bình,"Gồm 7 tòa tháp, 3 tòa A (A1, A2, A3) cao 27 tầng và 4 tòa B (B4, B5, B6, B7) cao 21 tầng",21.0523986816406,105.78018188476601,Tin thường,Bắc Từ Liêm,27450980.39215686
6500000000.0,115.0,2,2,Tây-Bắc,Đông-Nam,Full.,Công ty Liên doanh Hà Việt – Tungshing,2 tòa tháp đôi cao 23 tầng,21.043420791626,105.821563720703,Tin thường,Tây Hồ,56521739.13043478
2100000000.0,66.8,2,2,Tây-Nam,Đông-Bắc,Full đồ.,Công ty CP Ngôi sao An Bình,"Gồm 7 tòa tháp, 3 tòa A (A1, A2, A3) cao 27 tầng và 4 tòa B (B4, B5, B6, B7) cao 21 tầng",21.0523986816406,105.78018188476601,Tin thường,Bắc Từ Liêm,31437125.748502996
950000000.0,62.0,2,2,Đông-Nam,Tây-Bắc,"Nội thất để lại: Tủ bếp, sàn gỗ, điều hòa, bình nóng lạnh.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15322580.64516129
5600000000.0,133.0,4,3,Đông-Nam,Tây-Bắc,Nội thất cơ bản CĐT Vinhomes.,Tập đoàn Vingroup,3 tòa tháp cao tầng và trung tâm thương mại,21.0363712310791,105.780860900879,Tin thường,Nam Từ Liêm,42105263.15789474
9700000000.0,120.0,3,2,Tây-Bắc,Đông-Nam,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình,80833333.33333333
3400000000.0,79.0,2,1,Tây-Bắc,Đông-Nam,"Tủ bếp, bếp hông ngoại, tủ âm tường, điều hòa âm trần, hệ thống chuông hình hiện đại, sàn gỗ cao cấp.",Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,43037974.6835443
3400000000.0,117.0,3,2,Tây-Bắc,Đông-Nam,Full đồ đẹp.,Tập đoàn CapitaLand,"Gồm 4 tòa nhà cao 40 tầng, S1, S2, S3, S4",20.987026214599602,105.786834716797,Tin thường,Hà Đông,29059829.05982906
