,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư,Vĩ độ,Kinh độ,Nội thất,Actual,Predicted
541,97.5,2.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,3700000000.0,3057797005.5
542,89.0,3.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,2500000000.0,3067435849.5
543,107.0,3.0,2.0,144.0,20.996685028076197,105.873847961426,0.0,3100000000.0,4217627329.5
544,62.5,2.0,1.0,734.0,20.998958587646502,105.788032531738,1.0,2400000000.0,2560919741.5
545,88.0,2.0,2.0,15.0,21.008733749389602,105.790229797363,0.0,2450000000.0,2876913701.5
546,38.0,1.0,1.0,178.0,21.0058059692383,105.79437255859399,1.0,1400000000.0,1292243941.5
547,78.5,2.0,2.0,1.0,21.0367447690558,105.792309015252,1.0,1900000000.0,2838541873.5
548,212.0,4.0,4.0,144.0,21.0919170379639,105.78500366210899,1.0,7300000000.0,10393042613.5
549,80.74,2.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,2750000000.0,3120304973.5
550,90.0,2.0,2.0,1.0,21.044106,105.8101164,1.0,2000000000.0,3452068985.5
551,66.06,2.0,2.0,10.0,20.9827823638916,105.83438110351601,0.0,1900000000.0,2032330573.5
552,120.0,2.0,2.0,21.0,21.008365631103498,105.802909851074,1.0,3050000000.0,4694834721.5
553,59.0,2.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,2330000000.0,1999927053.5
554,70.0,3.0,2.0,38.0,20.9834575653076,105.78564453125,1.0,1470000000.0,1725004077.5
555,50.0,2.0,1.0,3.0,21.0327262878418,105.753746032715,1.0,1500000000.0,1950583621.5
556,46.0,2.0,1.0,1.0,21.0117028,105.8368627,0.0,1200000000.0,1326093853.5
557,64.0,2.0,2.0,50.0,20.969203948974602,105.876914978027,1.0,1520000000.0,1688171413.5
558,94.0,3.0,2.0,53.0,21.029411315918,105.768753051758,1.0,3600000000.0,3114330641.5
559,45.0,2.0,2.0,1.0,21.0044016,105.81808490000002,1.0,900000000.0,1026579441.5
560,145.0,3.0,3.0,67.0,21.072135925293,105.810997009277,0.0,4200000000.0,6143884241.5
561,83.0,2.0,2.0,1.0,21.0075589,105.82767,0.0,1720000000.0,2912724521.5
562,80.0,2.0,2.0,44.0,21.064998626709002,105.80028533935499,1.0,2100000000.0,2959756397.5
563,69.0,2.0,2.0,734.0,21.0065288543701,105.753555297852,0.0,1900000000.0,1065815845.5
564,69.0,2.0,2.0,1.0,21.0646114349365,105.911117553711,1.0,2170000000.0,1582485753.5
565,116.0,3.0,3.0,1.0,21.0159072875977,105.78018188476601,1.0,3550000000.0,4010897389.5
566,100.0,3.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1700000000.0,1753170213.5
567,50.0,2.0,1.0,1.0,21.0255158,105.8275913,1.0,1800000000.0,1216297513.5
568,83.0,3.0,2.0,33.0,20.9625549316406,105.76525115966801,1.0,2000000000.0,1542228209.5
569,161.8,4.0,3.0,21.0,21.002698898315398,105.792427062988,1.0,5000000000.0,5779281629.5
570,107.0,3.0,2.0,53.0,21.029411315918,105.768753051758,1.0,4700000000.0,3366166685.5
571,85.0,3.0,2.0,40.0,21.0322113037109,105.799697875977,1.0,3000000000.0,3113007405.5
572,48.0,2.0,1.0,1.0,20.987038,105.8518791,1.0,650000000.0,980594297.5
573,65.0,2.0,1.0,1.0,21.0450408,105.79217959999998,1.0,1350000000.0,1897802089.5
574,80.0,2.0,2.0,1.0,20.990182876586896,105.86865997314501,1.0,2200000000.0,2502153081.5
575,118.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,5350000000.0,4578229057.5
576,79.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,2950000000.0,2780289977.5
577,100.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,4550000000.0,4187116005.5
578,147.0,4.0,3.0,111.0,21.0403366088867,105.76758575439501,0.0,3990000000.0,4835408673.5
579,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1550000000.0,1400338129.5
580,52.3,2.0,1.0,123.0,20.962467193603498,105.79236602783199,1.0,900000000.0,803969929.5
581,70.0,2.0,2.0,1.0,21.047119140625,105.78136444091801,1.0,1850000000.0,2363380793.5
582,96.0,3.0,2.0,16.0,20.985431671142603,105.839340209961,0.0,3100000000.0,3252769833.5
583,43.0,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1000000000.0,1207606977.5
584,169.0,3.0,3.0,734.0,21.002666473388697,105.8154296875,1.0,7200000000.0,7205871005.5
585,99.0,3.0,2.0,93.0,20.9830436706543,105.757339477539,1.0,2600000000.0,1795408173.5
586,79.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3500000000.0,2916011309.5
587,74.0,2.0,2.0,50.0,20.965379714965803,105.850639343262,0.0,2500000000.0,1867818865.5
588,71.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2500000000.0,2495935517.5
589,53.0,2.0,1.0,1.0,21.0306987,105.8172485,1.0,800000000.0,1434586781.5
590,79.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,1.0,1700000000.0,1859774065.5
591,50.0,2.0,1.0,13.0,21.05119323730469,105.79364013671899,1.0,1700000000.0,1496024277.5
592,90.8,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,3000000000.0,3293900473.5
593,78.86,2.0,2.0,28.0,20.9996452331543,105.799385070801,0.0,2350000000.0,2567795893.5
594,92.0,2.0,2.0,17.0,21.027410507202106,105.793510437012,0.0,3000000000.0,3316483609.5
595,120.0,3.0,2.0,65.0,21.0116748809814,105.86267852783199,1.0,7300000000.0,5069521601.5
596,139.0,3.0,2.0,3.0,20.9636821746826,105.77370452880899,0.0,3300000000.0,1046575021.5
597,31.0,1.0,1.0,734.0,21.0065288543701,105.753555297852,1.0,823000000.0,482722641.5
598,83.4,3.0,2.0,69.0,21.0295810699463,105.850410461426,0.0,2100000000.0,3157093741.5
599,101.0,2.0,2.0,10.0,21.0124912261963,105.811317443848,1.0,3900000000.0,3962706785.5
600,113.9,3.0,2.0,4.0,21.065017700195305,105.798934936523,1.0,4550000000.0,3578960761.5
601,83.0,3.0,2.0,83.0,21.0626907348633,105.90833282470699,0.0,2130000000.0,2742987333.5
602,71.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2700000000.0,2495935517.5
603,106.0,2.0,2.0,21.0,21.014173507690398,105.77587127685499,1.0,4700000000.0,3654394985.5
604,91.5,3.0,2.0,6.0,21.0300979614258,105.761878967285,1.0,3350000000.0,2919927645.5
605,67.17,2.0,1.0,78.0,21.081007003784197,105.81809234619101,1.0,2700000000.0,1983812685.5
606,60.0,2.0,1.0,38.0,20.9733200073242,105.778282165527,0.0,1600000000.0,1540287357.5
607,120.0,3.0,2.0,59.0,20.987026214599602,105.786834716797,1.0,3450000000.0,3180048437.5
608,75.87,2.0,2.0,69.0,21.0295810699463,105.850410461426,1.0,1930000000.0,2983342973.5
609,186.0,4.0,3.0,4.0,21.0300445556641,105.776626586914,0.0,5400000000.0,6140130305.5
610,78.0,2.0,2.0,734.0,21.0365676879883,105.760482788086,1.0,2900000000.0,2969016813.5
611,57.0,2.0,2.0,1.0,20.9643268585205,105.749549865723,1.0,1180000000.0,1214760705.5
612,85.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,1.0,2850000000.0,2818825181.5
613,70.0,2.0,2.0,6.0,21.06287956237789,105.722236633301,1.0,1029000000.0,1549075869.5
614,268.0,4.0,4.0,21.0,21.0044841766357,105.798629760742,0.0,14000000000.0,12378117001.5
615,81.0,2.0,2.0,27.0,21.06853675842289,105.802764892578,1.0,3300000000.0,2782435941.5
616,120.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,5600000000.0,4959853321.5
617,115.61,4.0,3.0,1.0,21.0159072875977,105.78018188476601,0.0,3700000000.0,3037698069.5
618,70.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,3250000000.0,2808688145.5
619,145.0,3.0,3.0,67.0,21.072135925293,105.810997009277,1.0,3600000000.0,6455932669.5
620,30.9,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,870000000.0,1556946793.5
621,90.0,3.0,2.0,25.0,21.012432098388697,105.76739501953101,1.0,3300000000.0,2809225109.5
622,70.0,2.0,1.0,65.0,21.04117202758789,105.825096130371,0.0,3785000000.0,2966580389.5
623,46.0,2.0,1.0,1.0,21.0730776,105.7857525,1.0,620000000.0,1365106609.5
624,89.0,3.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,2450000000.0,3067435849.5
625,99.7,3.0,2.0,28.0,20.9996452331543,105.799385070801,1.0,3350000000.0,3285769593.5
626,32.0,2.0,2.0,1.0,21.0320354,105.8269505,0.0,650000000.0,863010841.5
627,70.5,2.0,2.0,23.0,21.0555438995361,105.805130004883,1.0,3440000000.0,2513633429.5
628,94.0,2.0,2.0,1.0,21.0088787078857,105.800254821777,0.0,3700000000.0,3163594857.5
629,73.47,3.0,2.0,1.0,20.9540576934814,105.740982055664,1.0,1290000000.0,1571631261.5
630,64.0,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1120000000.0,1080688309.5
631,54.0,2.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,1000000000.0,1222980973.5
632,67.0,2.0,2.0,123.0,20.9635982513428,105.82803344726601,1.0,1200000000.0,1466782721.5
633,98.0,2.0,2.0,17.0,21.027410507202106,105.793510437012,1.0,2980000000.0,3850385133.5
634,118.5,3.0,2.0,734.0,20.9965782165527,105.865196228027,1.0,5450000000.0,4820644249.5
635,136.0,3.0,3.0,178.0,21.069709777832,105.811210632324,1.0,10800000000.0,7675848677.5
636,73.0,2.0,1.0,83.0,21.0701694488525,105.906837463379,0.0,1550000000.0,2837005293.5
637,93.4,2.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2500000000.0,2995083881.5
638,60.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,0.0,1300000000.0,1719456201.5
639,82.0,3.0,2.0,16.0,21.082349777221697,105.871757507324,0.0,1550000000.0,2453125313.5
640,76.0,2.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1450000000.0,1611333169.5
641,97.57,3.0,3.0,78.0,21.081007003784197,105.81809234619101,1.0,4500000000.0,4098309765.5
642,78.0,2.0,2.0,20.0,20.97843933105469,105.77264404296899,1.0,2000000000.0,1819697049.5
643,58.9,2.0,1.0,734.0,21.0065288543701,105.753555297852,0.0,1560000000.0,1557150641.5
644,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,1.0,5500000000.0,4887916213.5
645,93.6,3.0,2.0,53.0,21.029411315918,105.768753051758,0.0,3110000000.0,3005273889.5
646,69.2,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,2430000000.0,1437117781.5
647,33.0,1.0,1.0,734.0,21.0065288543701,105.753555297852,1.0,828000000.0,515827769.5
648,76.0,2.0,2.0,38.0,20.9834575653076,105.78564453125,1.0,2000000000.0,2030506101.5
649,90.0,3.0,2.0,1.0,21.023229,105.8062465,0.0,2450000000.0,3189960093.5
650,79.0,2.0,2.0,1.0,20.9859714508057,105.79833984375,0.0,2350000000.0,2229108693.5
651,86.0,3.0,2.0,22.0,21.035120010376,105.767433166504,1.0,2850000000.0,2944945125.5
652,133.0,3.0,2.0,1.0,21.0292072296143,105.764450073242,1.0,4000000000.0,3327238661.5
653,71.93,2.0,2.0,65.0,21.04117202758789,105.825096130371,0.0,3780000000.0,2978088945.5
654,90.0,3.0,2.0,51.0,20.9962978363037,105.805633544922,1.0,3150000000.0,2834064397.5
655,74.7,2.0,2.0,23.0,21.0555438995361,105.805130004883,1.0,3500000000.0,2705506625.5
656,99.1,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,4200000000.0,3731148161.5
657,95.0,3.0,2.0,58.0,20.9968299865723,105.793838500977,1.0,2300000000.0,2950259169.5
658,29.0,2.0,2.0,734.0,20.998958587646502,105.788032531738,1.0,1150000000.0,2346433857.5
659,76.0,2.0,2.0,69.0,21.0295810699463,105.850410461426,0.0,1900000000.0,3123975001.5
660,98.0,2.0,2.0,19.0,21.0190162658691,105.79320526122999,0.0,2790000000.0,3495879325.5
661,106.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,0.0,3100000000.0,4095700593.5
662,80.0,2.0,2.0,144.0,21.0919170379639,105.78500366210899,0.0,2890000000.0,3207888945.5
663,135.0,4.0,3.0,734.0,21.0197982788086,105.780708312988,0.0,5400000000.0,6754848101.5
664,33.0,1.0,1.0,1.0,21.0933182004343,105.77485272108801,1.0,565000000.0,-177487394.5
665,60.0,2.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,1900000000.0,1565944697.5
666,93.0,3.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,4600000000.0,3535740273.5
667,66.12,2.0,2.0,24.0,20.957574844360398,105.806900024414,1.0,930000000.0,1380283913.5
668,127.5,3.0,2.0,34.0,21.027719497680664,105.78589630126952,1.0,5800000000.0,4414861393.5
669,128.0,3.0,2.0,1.0,21.0270671844482,105.817451477051,1.0,6200000000.0,5189403689.5
670,95.54,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2500000000.0,2434306717.5
671,56.0,2.0,2.0,44.0,20.9732913970947,105.82000732421899,0.0,1060000000.0,1659993085.5
672,103.0,3.0,2.0,27.0,21.06853675842289,105.802764892578,0.0,3900000000.0,3358248225.5
673,181.0,3.0,4.0,734.0,21.002666473388697,105.8154296875,1.0,7600000000.0,8960513869.5
674,97.0,3.0,2.0,33.0,20.997150421142603,105.82169342041,1.0,2700000000.0,3302212465.5
675,81.0,2.0,2.0,27.0,21.06853675842289,105.802764892578,0.0,3000000000.0,2566972769.5
676,66.7,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1050000000.0,1134493505.5
677,108.0,3.0,2.0,8.0,21.003246307373,105.80506134033199,1.0,2700000000.0,3777394465.5
678,165.8,3.0,3.0,65.0,21.04117202758789,105.825096130371,0.0,24400000000.0,8594984717.5
679,80.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3400000000.0,2923519289.5
680,100.9,3.0,2.0,27.0,21.0511112213135,105.800590515137,1.0,3100000000.0,3690264741.5
681,69.5,2.0,1.0,19.0,20.9994716644287,105.72045135497999,0.0,1200000000.0,1082825809.5
682,42.0,2.0,1.0,1.0,21.0255158,105.8275913,1.0,800000000.0,812184293.5
683,77.5,2.0,1.0,4.0,21.033887863159197,105.759628295898,1.0,1900000000.0,1896272181.5
684,35.0,1.0,1.0,1.0,21.0136915,105.7815476,1.0,730000000.0,965600109.5
685,91.2,2.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2600000000.0,2926487657.5
686,81.5,3.0,2.0,45.0,20.985540390014602,105.79894256591801,0.0,2500000000.0,2432643249.5
687,86.0,3.0,2.0,34.0,21.0277194976807,105.78589630127001,0.0,4100000000.0,2991621021.5
688,56.0,2.0,1.0,1.0,20.9835697,105.77225959999998,1.0,1000000000.0,1526682725.5
689,91.0,3.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2800000000.0,3056448777.5
690,57.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,0.0,1495000000.0,1698802429.5
691,118.5,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,5450000000.0,4896831601.5
692,120.0,3.0,2.0,22.0,21.0044555664063,105.802528381348,0.0,4400000000.0,4335141629.5
693,202.0,4.0,3.0,38.0,20.9834575653076,105.78564453125,1.0,3600000000.0,5210119001.5
694,90.0,3.0,2.0,1.0,21.0409755706787,105.91366577148399,1.0,2180000000.0,2543363981.5
695,67.0,2.0,2.0,7.0,20.9397029876709,105.787254333496,1.0,920000000.0,908381741.5
696,154.5,3.0,2.0,67.0,21.0786514282227,105.802612304688,1.0,6300000000.0,5620847189.5
697,120.0,3.0,2.0,54.0,20.9972763061523,105.80298614502001,0.0,4800000000.0,4234958073.5
698,110.0,3.0,2.0,118.0,20.9729385375977,105.866355895996,0.0,1800000000.0,3480821925.5
699,81.5,3.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,2480000000.0,2205790641.5
700,82.0,3.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,2400000000.0,2226990013.5
701,170.0,4.0,3.0,734.0,21.0190830230713,105.78173065185499,1.0,9700000000.0,7723232545.5
702,99.1,3.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,2500000000.0,2750755049.5
703,95.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2550000000.0,2422511785.5
704,54.0,2.0,2.0,734.0,21.0365676879883,105.760482788086,1.0,1600000000.0,2267504465.5
705,111.0,3.0,3.0,178.0,21.064899444580103,105.827049255371,1.0,6900000000.0,6136611781.5
706,84.0,2.0,2.0,51.0,20.976398468017603,105.814575195313,0.0,2100000000.0,2218406309.5
707,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,5300000000.0,5217018401.5
708,88.0,2.0,2.0,1.0,21.0409755706787,105.91366577148399,1.0,2360000000.0,2199504285.5
709,79.3,3.0,2.0,83.0,20.97145652771,105.828170776367,0.0,1450000000.0,2123931013.5
710,101.0,3.0,2.0,4.0,21.0451335906982,105.767791748047,1.0,2400000000.0,3046880185.5
711,102.5,2.0,2.0,10.0,21.0124912261963,105.811317443848,0.0,4500000000.0,3790324077.5
712,105.0,3.0,2.0,734.0,21.0365676879883,105.760482788086,1.0,4200000000.0,4207678417.5
713,80.0,2.0,2.0,51.0,20.976398468017603,105.814575195313,1.0,1950000000.0,2179511685.5
714,79.0,2.0,2.0,16.0,20.985431671142603,105.839340209961,1.0,2400000000.0,2469735937.5
715,86.0,2.0,2.0,13.0,21.0341358184814,105.764106750488,1.0,1850000000.0,2858481341.5
716,74.0,2.0,2.0,1.0,20.9708145,105.827217,1.0,1800000000.0,2011639257.5
717,162.5,3.0,3.0,1.0,21.0137214660645,105.8134765625,0.0,5500000000.0,6501217781.5
718,128.0,3.0,2.0,9.0,21.0112419128418,105.795341491699,0.0,3330000000.0,4517925481.5
719,88.0,3.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,3700000000.0,4808080673.5
720,95.54,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2547000000.0,2434306717.5
721,81.5,3.0,2.0,45.0,20.985540390014602,105.79894256591801,0.0,2300000000.0,2432643249.5
722,60.0,2.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,2200000000.0,2332461781.5
723,111.0,3.0,2.0,8.0,20.9934864044189,105.80690765380899,0.0,3300000000.0,3759073437.5
724,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,0.0,1400000000.0,1405730465.5
725,135.0,4.0,3.0,52.0,20.9830627441406,105.80908203125,1.0,3250000000.0,4219430509.5
726,82.0,2.0,2.0,8.0,21.003246307373,105.80506134033199,1.0,2350000000.0,2859352389.5
727,95.54,3.0,2.0,45.0,20.9824485778809,105.782279968262,0.0,2547000000.0,2540250345.5
728,127.5,3.0,2.0,34.0,21.0277194976807,105.78589630127001,0.0,6100000000.0,4511631317.5
729,98.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,3100000000.0,2999399485.5
730,5.0,5.0,5.0,9.0,5.0,5.0,1.0,5.0,3478437.0
731,105.0,3.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,10000000000.0,5807919517.5
732,121.0,3.0,2.0,1.0,20.998046875,105.80354309082001,0.0,3600000000.0,4156689881.5
733,96.0,2.0,2.0,6.0,21.002019882202106,105.82038879394501,0.0,2500000000.0,3317465729.5
734,53.0,2.0,1.0,69.0,21.0295810699463,105.850410461426,1.0,1500000000.0,1303876589.5
735,90.0,2.0,2.0,59.0,20.9865188598633,105.78639984130899,0.0,2250000000.0,2342791265.5
736,80.0,2.0,2.0,11.0,21.0296936035156,105.82151031494101,0.0,3600000000.0,2969519433.5
737,95.0,3.0,2.0,50.0,20.9698810577393,105.871681213379,0.0,3000000000.0,2767289009.5
738,163.0,3.0,2.0,144.0,21.0786514282227,105.802612304688,0.0,8150000000.0,9051492625.5
739,56.5,2.0,1.0,21.0,21.016773223877,105.95018768310499,0.0,1100000000.0,1443800081.5
740,103.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,3000000000.0,3543281885.5
741,110.0,2.0,2.0,8.0,21.055467605590803,105.795883178711,0.0,6300000000.0,3954849105.5
742,80.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3480000000.0,2923519289.5
743,50.0,2.0,2.0,27.0,20.9945335388184,105.789390563965,0.0,1600000000.0,1624343745.5
744,105.0,3.0,2.0,59.0,20.987026214599602,105.786834716797,0.0,3000000000.0,2955173153.5
745,68.0,2.0,2.0,93.0,20.9763450622559,105.76149749755899,1.0,1890000000.0,1239212361.5
746,110.0,3.0,2.0,1.0,21.022161483764602,105.771797180176,0.0,3500000000.0,3176647001.5
747,117.0,3.0,2.0,93.0,20.983570098877,105.772262573242,1.0,1450000000.0,2393764041.5
748,109.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3750000000.0,3446655249.5
749,55.0,2.0,2.0,1.0,20.956588745117198,105.844886779785,1.0,1480000000.0,1467923189.5
750,93.0,3.0,2.0,50.0,20.9717914512327,105.879564285279,0.0,3000000000.0,2667041385.5
751,80.0,3.0,2.0,1.0,21.0450408,105.79217959999998,0.0,1650000000.0,2661994065.5
752,70.0,2.0,2.0,734.0,20.998958587646502,105.788032531738,1.0,3500000000.0,2585857273.5
753,92.8,3.0,2.0,118.0,20.979537963867198,105.84161376953101,0.0,2700000000.0,2942355569.5
754,95.0,2.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,4500000000.0,3832477897.5
755,91.0,2.0,2.0,16.0,20.9745693206787,105.76432800292999,1.0,1400000000.0,1641659613.5
756,169.0,4.0,3.0,111.0,21.0403366088867,105.76758575439501,0.0,4667000000.0,5882422981.5
757,65.0,2.0,2.0,20.0,21.0577354431152,105.91335296630899,1.0,1900000000.0,1657103821.5
758,88.4,2.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3400000000.0,3574337913.5
759,90.0,2.0,2.0,59.0,20.9865188598633,105.78639984130899,1.0,2450000000.0,2523902465.5
760,130.0,3.0,3.0,65.0,21.04117202758789,105.825096130371,0.0,6600000000.0,5825827349.5
761,103.0,3.0,2.0,1.0,20.9947719573975,105.80612945556601,1.0,3300000000.0,3423912457.5
762,64.0,2.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,2750000000.0,1956063961.5
763,45.0,2.0,1.0,1.0,21.0923719,105.78145359999998,1.0,700000000.0,1181416413.5
764,74.77,2.0,2.0,1.0,20.9999027252197,105.80218505859399,1.0,2500000000.0,2473182353.5
765,100.0,3.0,2.0,13.0,21.0341358184814,105.764106750488,0.0,2200000000.0,2802217205.5
766,80.0,3.0,2.0,45.0,20.985540390014602,105.79894256591801,1.0,2400000000.0,2141404933.5
767,186.0,4.0,4.0,111.0,21.0403366088867,105.76758575439501,0.0,5100000000.0,7684369081.5
768,82.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,3300000000.0,2805605353.5
769,38.2,1.0,1.0,734.0,21.0197982788086,105.780708312988,1.0,1830000000.0,1848392781.5
770,97.0,3.0,2.0,69.0,21.0295810699463,105.850410461426,1.0,2700000000.0,3854124081.5
771,100.58,3.0,2.0,59.0,20.987026214599602,105.786834716797,1.0,3250000000.0,2745573697.5
772,85.0,2.0,2.0,67.0,21.0639667510986,105.805503845215,1.0,3200000000.0,3482374805.5
773,93.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,3500000000.0,4093664665.5
774,80.0,3.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,3100000000.0,2666021589.5
775,112.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,1.0,3700000000.0,4204479429.5
776,128.0,3.0,2.0,19.0,21.0190162658691,105.79320526122999,0.0,3650000000.0,4638703637.5
777,71.6,2.0,2.0,118.0,21.002981185913104,105.732055664063,1.0,1550000000.0,1475111021.5
778,50.0,1.0,2.0,1.0,21.0450408,105.79217959999998,0.0,1250000000.0,942530373.5
779,127.5,3.0,2.0,34.0,21.0277194976807,105.78589630127001,0.0,5850000000.0,4511631317.5
780,65.0,2.0,2.0,1.0,20.96728515625,105.778175354004,1.0,1500000000.0,1454710221.5
781,70.0,2.0,1.0,83.0,20.97145652771,105.828170776367,0.0,1490000000.0,1925373137.5
782,76.0,3.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1450000000.0,2043854621.5
783,110.0,3.0,2.0,67.0,21.014102935790998,105.801788330078,0.0,3700000000.0,4271996793.5
784,89.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,1.0,3350000000.0,3535730489.5
785,109.0,3.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,4850000000.0,4219763241.5
786,158.0,4.0,3.0,13.0,21.024976730346697,105.791229248047,1.0,4300000000.0,5952809253.5
787,99.75,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,2700000000.0,3460659285.5
788,69.0,2.0,2.0,33.0,20.997150421142603,105.82169342041,0.0,2150000000.0,2309986925.5
789,74.6,2.0,1.0,20.0,21.0374660491943,105.907508850098,1.0,1450000000.0,2188918477.5
790,67.0,2.0,2.0,19.0,20.9994716644287,105.72045135497999,1.0,1300000000.0,1593108717.5
791,110.0,3.0,2.0,734.0,21.0229530334473,105.809814453125,0.0,6100000000.0,6660642525.5
792,74.0,2.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2241000000.0,1900873485.5
793,100.0,3.0,2.0,6.0,20.9989376068115,105.880195617676,0.0,2500000000.0,3590902413.5
794,120.0,4.0,4.0,1.0,20.9894180297852,105.801933288574,1.0,2850000000.0,2862573277.5
795,91.2,3.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2700000000.0,3064495129.5
796,91.0,3.0,2.0,12.0,21.0519065856934,105.80905914306601,0.0,3600000000.0,3173349985.5
797,90.0,3.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,2400000000.0,3092184169.5
798,70.0,2.0,2.0,16.0,21.0096874237061,105.72159576416,1.0,1200000000.0,1755897313.5
799,96.2,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3950000000.0,3718869305.5
800,110.23,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,3800000000.0,4541013269.5
801,74.0,2.0,2.0,118.0,20.9729385375977,105.866355895996,1.0,1790000000.0,1893302521.5
802,75.0,2.0,2.0,123.0,20.962467193603498,105.79236602783199,0.0,1200000000.0,1366461621.5
803,96.8,3.0,2.0,16.0,21.0096874237061,105.72159576416,0.0,1600000000.0,1407240497.5
804,67.0,2.0,2.0,20.0,21.0577354431152,105.91335296630899,1.0,1800000000.0,1681820717.5
805,82.0,3.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,3000000000.0,2758511705.5
806,52.6,2.0,2.0,22.0,21.035120010376,105.767433166504,1.0,2000000000.0,1795219433.5
807,119.6,3.0,2.0,62.0,21.0294971466064,105.82706451416,0.0,10760000000.0,5567191713.5
808,90.0,3.0,2.0,118.0,21.0495662689209,105.778594970703,1.0,3000000000.0,3562585041.5
809,108.0,3.0,2.0,144.0,20.996685028076197,105.873847961426,1.0,3200000000.0,3861743181.5
810,68.0,2.0,2.0,734.0,20.9965782165527,105.865196228027,1.0,3000000000.0,2984375373.5
811,50.0,2.0,1.0,1.0,21.0095052,105.846229,1.0,700000000.0,1093438065.5
812,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,1.0,5500000000.0,4887916213.5
813,100.0,3.0,2.0,1.0,21.0183987,105.8112651,0.0,2700000000.0,3699930817.5
