Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,ViDo,KinhDo,LoaiTin
840000000.0,45.0,1,1,8,5,1,1,21.0034688,105.81102859999999,0
3650000000.0,87.0,2,2,1,3,0,153,21.053024291992198,105.798637390137,0
1700000000.0,65.0,2,2,1,2,1,59,21.0141487121582,105.78872680664101,0
2000000000.0,50.0,1,2,7,7,1,285,21.0058059692383,105.79437255859399,0
3500000000.0,116.3,3,2,5,6,1,15,21.0119361877441,105.77499389648399,0
3500000000.0,122.0,1,2,6,7,1,5,21.0640926361084,105.80973815917999,0
890000000.0,26.9,1,1,7,6,1,1,21.0024147033691,105.964111328125,0
7500000000.0,150.0,4,0,4,6,0,43,21.0443725585938,105.80323028564501,0
3700000000.0,88.9,3,2,4,8,1,151,21.081007003784197,105.81809234619101,0
2600000000.0,120.0,3,2,6,7,0,35,20.97843933105469,105.77264404296899,0
2300000000.0,58.0,1,1,1,2,1,151,21.081007003784197,105.81809234619101,0
1650000000.0,74.0,2,2,5,7,0,106,20.9625549316406,105.76525115966801,0
3100000000.0,80.0,2,2,5,8,1,123,20.9972763061523,105.80298614502001,0
3700000000.0,88.9,3,2,1,8,1,151,21.081007003784197,105.81809234619101,0
4900000000.0,120.0,3,2,7,6,1,84,21.0457458496094,105.86637878417999,0
550000000.0,41.0,1,2,7,6,0,1,21.0923719,105.78145359999998,0
1600000000.0,65.0,2,2,7,6,1,30,20.9760246276855,105.761596679688,0
1890000000.0,66.8,2,2,7,6,1,49,21.0523986816406,105.78018188476601,0
3690000000.0,136.6,3,3,8,5,0,13,20.9638843536377,105.824165344238,0
1630000000.0,65.0,2,2,7,6,0,59,21.0141487121582,105.78872680664101,0
2281000000.0,92.0,2,2,8,5,1,1,21.0409755706787,105.91366577148399,0
950000000.0,48.0,1,2,8,5,1,32,21.036306381225604,105.933120727539,0
2100000000.0,84.0,2,2,8,5,1,245,21.0403366088867,105.76758575439501,0
2300000000.0,98.0,2,2,8,5,0,38,20.9938678741455,105.861846923828,0
3600000000.0,139.0,3,2,8,5,1,245,21.0403366088867,105.76758575439501,0
2000000000.0,68.0,2,2,8,5,1,40,20.9945850372314,105.86339569091801,0
5800000000.0,116.0,3,2,8,5,1,1403,20.994333267211896,105.86756134033199,0
2300000000.0,80.0,2,2,8,5,0,40,20.9945850372314,105.86339569091801,0
1450000000.0,52.0,2,2,5,6,1,75,20.9605541229248,105.845962524414,0
4400000000.0,162.0,4,3,8,6,1,245,21.0403366088867,105.76758575439501,0
2300000000.0,73.0,2,2,8,5,1,70,20.9824485778809,105.782279968262,0
2050000000.0,71.0,2,2,3,3,1,1,21.0409755706787,105.91366577148399,0
2050000000.0,83.4,3,2,7,6,1,162,21.0295810699463,105.850410461426,0
1250000000.0,46.0,1,1,7,6,0,1,21.0024147033691,105.964111328125,0
1270000000.0,65.0,2,2,7,6,1,286,21.0083923339844,105.73024749755899,0
1498000000.0,61.0,2,1,7,6,1,123,21.0558452606201,105.91175079345699,0
4400000000.0,131.0,4,3,5,8,1,366,21.03342628479,105.77883148193399,0
1080000000.0,55.0,2,2,5,8,0,1,20.9941825,105.8172158,0
1820000000.0,59.5,2,2,3,4,1,1,21.0292072296143,105.764450073242,0
3400000000.0,83.0,2,2,6,7,0,1403,20.994333267211896,105.86756134033199,0
2800000000.0,82.0,2,2,8,5,1,61,20.9984378814697,105.866737365723,0
3700000000.0,105.0,2,2,7,6,1,1403,21.002666473388697,105.8154296875,0
1050000000.0,65.0,2,2,6,7,1,447,20.962467193603498,105.79236602783199,0
1080000000.0,56.0,2,2,2,6,0,73,20.964334487915,105.827293395996,0
4300000000.0,110.0,3,2,3,5,0,1403,20.9947910308838,105.86784362792999,0
2200000000.0,79.88,2,2,4,3,1,36,20.985431671142603,105.839340209961,0
2900000000.0,90.0,3,2,8,5,1,1,20.9947719573975,105.80612945556601,0
4100000000.0,103.0,3,2,8,5,1,61,20.9984378814697,105.866737365723,0
2750000000.0,77.06,2,2,8,5,1,61,20.9984378814697,105.866737365723,0
3600000000.0,95.0,3,2,8,5,1,1403,20.994333267211896,105.86756134033199,0
2240000000.0,74.0,2,2,8,5,0,70,20.9824485778809,105.782279968262,0
2850000000.0,90.0,2,2,2,1,0,10,21.0402507781982,105.791084289551,0
1500000000.0,61.0,2,1,7,6,0,123,21.0558452606201,105.91175079345699,0
1750000000.0,68.0,2,2,2,1,0,22,20.9827823638916,105.83438110351601,0
1700000000.0,52.1,2,1,2,1,1,208,20.987325668335,105.849838256836,0
3000000000.0,133.0,3,3,2,1,1,1,21.0292072296143,105.764450073242,0
2900000000.0,82.0,2,2,4,3,0,1403,20.9947910308838,105.86784362792999,0
2950000000.0,70.7,2,2,8,5,1,141,21.0187587738037,105.794776916504,0
2700000000.0,77.8,2,2,7,5,0,87,21.004817962646502,105.804672241211,0
850000000.0,70.0,2,1,7,6,1,447,20.962467193603498,105.79236602783199,0
4350000000.0,95.0,3,2,3,4,0,43,21.0443725585938,105.80323028564501,0
3800000000.0,149.0,3,2,5,8,1,14,21.0211429595947,105.80934906005899,0
1800000000.0,112.7,3,2,8,6,1,82,20.9687538146973,105.79210662841801,0
3600000000.0,102.0,3,2,7,6,0,1,20.9947719573975,105.80612945556601,0
2950000000.0,105.0,3,2,2,5,1,38,20.9938678741455,105.861846923828,0
1520000000.0,89.0,3,2,5,8,1,447,20.962467193603498,105.79236602783199,0
4500000000.0,109.0,3,2,4,2,1,1403,20.9947910308838,105.86784362792999,0
2600000000.0,92.52,3,2,4,3,1,22,20.9827823638916,105.83438110351601,0
1050000000.0,65.0,2,2,6,7,1,447,20.962467193603498,105.79236602783199,0
1250000000.0,84.0,2,2,6,7,1,447,20.962467193603498,105.79236602783199,0
3400000000.0,110.0,3,2,7,6,0,1,20.9947719573975,105.80612945556601,0
1450000000.0,55.6,2,1,6,7,1,1,21.0024147033691,105.964111328125,0
3700000000.0,71.0,2,2,6,7,1,366,21.083890914917,105.80847930908199,0
2200000000.0,86.0,2,2,5,8,1,1,21.0409755706787,105.91366577148399,0
2450000000.0,105.0,2,2,5,6,1,208,20.9796447753906,105.792343139648,0
3270000000.0,83.51,3,2,4,3,1,151,21.081007003784197,105.81809234619101,0
5200000000.0,155.5,3,0,7,6,1,19,21.0350513458252,105.794975280762,0
3000000000.0,108.0,3,2,3,4,1,366,20.996685028076197,105.873847961426,0
1450000000.0,80.0,3,2,3,4,0,1,21.0450408,105.79217959999998,0
5800000000.0,127.0,3,2,5,8,0,113,21.0277194976807,105.78589630127001,0
1500000000.0,60.0,3,1,5,8,0,1,21.0450408,105.79217959999998,0
3100000000.0,101.0,3,2,8,5,1,40,21.0292377471924,105.79385375976601,0
1540000000.0,73.0,3,2,8,5,0,208,20.97145652771,105.828170776367,0
8100000000.0,127.0,3,2,5,8,1,160,21.04117202758789,105.825096130371,0
3400000000.0,83.0,3,2,2,1,0,286,21.0495662689209,105.778594970703,0
3200000000.0,105.0,3,2,2,1,0,30,21.0658397674561,105.798149108887,0
2250000000.0,146.0,3,3,6,7,1,99,20.9760246276855,105.761596679688,0
1350000000.0,70.0,2,2,6,7,0,1,21.0450408,105.79217959999998,0
2919000000.0,97.0,3,2,4,6,1,162,21.0295810699463,105.850410461426,0
1650000000.0,76.0,2,2,7,6,1,1,20.9439792633057,105.855438232422,0
2150000000.0,87.5,3,2,7,6,1,1,20.9439792633057,105.855438232422,0
1340000000.0,70.0,2,1,6,7,1,208,21.0626907348633,105.90833282470699,0
1950000000.0,60.0,2,1,7,6,0,11,21.0061817169189,105.806427001953,0
1450000000.0,59.1,2,1,6,7,1,1,21.0024147033691,105.964111328125,0
4000000000.0,132.0,4,3,6,7,1,59,21.0133361816406,105.827651977539,0
3500000000.0,110.0,3,2,6,7,0,1,20.9947719573975,105.80612945556601,0
3100000000.0,68.0,2,2,5,8,0,1403,21.0363712310791,105.780860900879,0
4300000000.0,85.8,2,2,5,8,1,113,21.0277194976807,105.78589630127001,0
2000000000.0,71.0,2,2,5,8,0,1,21.0409755706787,105.91366577148399,0
3300000000.0,112.1,2,2,6,7,0,141,21.014102935790998,105.801788330078,0
4500000000.0,108.0,3,2,6,7,1,61,20.9984378814697,105.866737365723,0
1900000000.0,75.0,2,2,7,6,1,82,20.976398468017603,105.814575195313,0
1500000000.0,59.0,2,2,5,6,1,1,20.959905624389602,105.791801452637,0
1780000000.0,67.3,2,2,7,6,0,126,20.9732913970947,105.82000732421899,0
8000000000.0,111.0,3,3,7,6,0,285,21.064899444580103,105.827049255371,0
5500000000.0,88.8,2,2,8,5,1,285,21.064899444580103,105.827049255371,0
2100000000.0,60.0,2,2,7,6,1,121,21.0160980224609,105.79248809814501,0
1340000000.0,70.0,2,2,7,6,0,208,21.0626907348633,105.90833282470699,0
2100000000.0,60.0,2,2,7,6,1,87,21.004817962646502,105.804672241211,0
2200000000.0,77.8,2,2,7,6,1,78,20.984340667724602,105.776809692383,0
2200000000.0,68.0,2,2,7,6,1,47,21.0209789276123,105.791061401367,0
6400000000.0,108.0,2,3,7,6,0,366,21.083890914917,105.80847930908199,0
3200000000.0,94.4,2,2,5,8,0,25,21.031446456909197,105.900825500488,0
1850000000.0,60.0,2,2,5,8,0,1,21.0292072296143,105.764450073242,0
2200000000.0,76.0,2,2,3,4,0,1,20.9837379455566,105.8515625,0
780000000.0,47.86,1,1,1,2,0,33,20.9397029876709,105.787254333496,0
1250000000.0,43.0,1,1,1,2,1,1,21.0024147033691,105.964111328125,0
3540000000.0,87.0,2,2,5,8,0,1,21.0404415130615,105.780715942383,0
3800000000.0,128.0,3,2,7,6,0,32,21.0190162658691,105.79320526122999,0
1450000000.0,55.6,2,1,6,7,1,1,21.0024147033691,105.964111328125,0
1550000000.0,75.5,2,2,6,7,1,99,20.9760246276855,105.761596679688,0
2000000000.0,92.0,2,2,6,7,0,16,21.0919170379639,105.78500366210899,0
2500000000.0,77.84,2,2,7,6,1,37,21.0577354431152,105.91335296630899,0
2200000000.0,62.5,2,2,7,6,0,20,21.008733749389602,105.790229797363,0
980000000.0,45.3,1,1,8,5,1,447,20.9635620117188,105.831611633301,0
890000000.0,59.0,2,2,4,3,1,62,21.016773223877,105.95018768310499,0
6900000000.0,143.0,4,3,2,6,0,1403,20.994333267211896,105.86756134033199,0
2210000000.0,80.1,2,2,3,4,0,126,21.064998626709002,105.80028533935499,0
2120000000.0,70.0,2,2,3,4,1,106,21.02819061279297,105.7791976928711,0
1900000000.0,55.0,2,1,3,4,1,106,21.028190612793,105.779197692871,0
5600000000.0,340.0,4,3,3,4,1,245,21.0403366088867,105.76758575439501,0
2150000000.0,65.0,2,2,3,4,0,20,21.008733749389602,105.790229797363,0
1560000000.0,54.9,2,1,3,4,0,1,21.0024147033691,105.964111328125,0
2100000000.0,30.0,1,1,3,4,0,1,21.0353106651977,105.85270664209699,0
1600000000.0,81.18,3,2,8,7,0,106,20.9625549316406,105.76525115966801,0
1500000000.0,80.0,2,2,8,5,1,106,20.9625549316406,105.76525115966801,0
2750000000.0,80.74,2,2,2,4,1,151,21.081007003784197,105.81809234619101,0
1540000000.0,73.0,2,2,5,8,0,208,20.97145652771,105.828170776367,0
2050000000.0,78.0,2,2,7,6,1,102,20.9830627441406,105.80908203125,0
3300000000.0,89.0,3,2,4,3,1,151,21.081007003784197,105.81809234619101,0
2750000000.0,80.74,2,2,2,4,1,151,21.081007003784197,105.81809234619101,0
4500000000.0,94.0,3,2,2,1,1,1,21.0086898803711,105.820510864258,0
1500000000.0,73.0,2,2,8,5,1,286,21.0083923339844,105.73024749755899,0
2700000000.0,74.0,2,2,8,5,1,5,20.9984855651855,105.86865997314501,0
3145000000.0,100.0,3,2,8,5,0,366,20.996685028076197,105.873847961426,0
1600000000.0,76.0,2,2,7,6,0,18,21.1250171661377,105.836883544922,0
650000000.0,35.0,1,1,7,6,0,1,20.9980038,105.8172118,0
2100000000.0,83.4,3,2,7,6,1,1403,21.046094894409197,105.915542602539,0
4300000000.0,103.2,3,2,8,6,1,366,21.0919170379639,105.78500366210899,0
3600000000.0,100.0,3,2,3,4,0,366,21.0919170379639,105.78500366210899,0
1300000000.0,40.0,1,1,4,3,0,1,21.034916100000004,105.8253805,0
4200000000.0,104.0,3,2,4,3,1,25,21.000291824340803,105.81600952148399,0
2800000000.0,93.0,3,2,7,6,1,32,20.9996452331543,105.799385070801,0
2000000000.0,66.8,2,2,7,6,0,49,21.0523986816406,105.78018188476601,0
3800000000.0,112.0,3,2,7,6,1,286,21.0495662689209,105.778594970703,0
3650000000.0,117.0,3,2,1,2,0,37,21.0465812683105,105.797393798828,0
10500000000.0,138.0,3,3,6,2,0,1403,21.0229530334473,105.809814453125,0
1800000000.0,70.0,2,1,6,7,0,1,21.044106,105.81011640000001,0
3700000000.0,113.0,3,2,6,7,1,25,21.000291824340803,105.81600952148399,0
5200000000.0,125.0,3,2,6,7,1,25,21.000291824340803,105.81600952148399,0
1050000000.0,64.0,2,2,6,7,0,447,20.962467193603498,105.79236602783199,0
2380000000.0,92.0,3,2,6,7,1,6,20.993942260742198,105.857109069824,0
600000000.0,25.0,1,1,7,6,0,1,20.9986278,105.8604904,0
5300000000.0,88.0,3,2,7,6,0,285,21.064899444580103,105.827049255371,0
1100000000.0,69.5,2,2,7,6,1,447,20.962467193603498,105.79236602783199,0
2200000000.0,74.0,2,2,8,5,1,49,21.0523986816406,105.78018188476601,0
3700000000.0,96.2,3,2,8,5,0,366,21.0919170379639,105.78500366210899,0
1900000000.0,66.0,2,2,8,5,0,1,20.9848365783691,105.85985565185499,0
1850000000.0,66.8,2,2,8,5,1,49,21.0523986816406,105.78018188476601,0
1850000000.0,102.0,3,3,6,5,1,99,20.9760246276855,105.761596679688,0
1300000000.0,55.0,2,1,7,7,0,1,21.0022945,105.829711,0
2400000000.0,61.79,2,1,4,3,0,151,21.081007003784197,105.81809234619101,0
2350000000.0,73.0,2,1,1,2,0,1,21.033917300000002,105.8133757,0
1900000000.0,63.0,2,2,5,8,1,141,20.999267578125,105.87572479247999,0
1850000000.0,55.2,2,1,8,8,1,286,21.0309085845947,105.777183532715,0
3700000000.0,102.5,2,2,8,5,0,14,21.0124912261963,105.811317443848,0
3200000000.0,82.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
3050000000.0,92.65,3,2,5,6,1,286,21.0309085845947,105.777183532715,0
3300000000.0,83.0,3,2,5,8,1,151,21.081007003784197,105.81809234619101,0
2650000000.0,82.77,3,2,5,8,1,286,21.0309085845947,105.777183532715,0
3400000000.0,70.0,2,2,5,8,1,79,21.0555438995361,105.805130004883,0
1850000000.0,55.2,2,1,5,8,1,286,21.0309085845947,105.777183532715,0
2000000000.0,60.0,2,1,7,6,0,1,21.026387300000003,105.8322393,0
2500000000.0,120.0,4,2,7,8,1,62,20.9846420288086,105.77471923828101,0
3200000000.0,128.0,2,2,8,5,1,107,20.9865188598633,105.78639984130899,0
1400000000.0,43.0,1,2,8,5,1,1,20.9992771148682,105.73811340332001,0
1980000000.0,95.0,3,2,8,6,1,99,20.9760246276855,105.761596679688,0
2000000000.0,90.7,3,2,7,6,1,1,20.9939002990723,105.76019287109399,0
2900000000.0,99.46,3,2,7,6,0,105,20.9698810577393,105.871681213379,0
5350000000.0,95.0,3,2,4,1,1,79,21.0555438995361,105.805130004883,0
999000000.0,48.0,1,2,4,3,0,1,21.031921,105.82513999999999,0
1120000000.0,55.96,2,1,7,6,1,1,21.0404987335205,105.90479278564501,0
1400000000.0,57.0,2,2,7,6,0,75,20.9605541229248,105.845962524414,0
1750000000.0,81.0,2,2,5,6,0,99,20.9760246276855,105.761596679688,0
800000000.0,35.0,1,2,5,8,0,1,21.019591600000002,105.8310963,0
1950000000.0,60.0,2,2,5,8,1,1,21.0292072296143,105.764450073242,0
980000000.0,47.0,1,1,5,8,0,18,21.1250171661377,105.836883544922,0
3600000000.0,101.5,3,2,7,6,0,1,20.9947719573975,105.80612945556601,0
3700000000.0,84.4,2,2,7,6,0,45,21.06853675842289,105.802764892578,0
4400000000.0,144.0,4,3,7,6,0,2,20.9994964599609,105.800659179688,0
660000000.0,35.0,1,1,7,3,1,11,21.07024574279789,105.791473388672,0
3600000000.0,88.0,2,2,7,6,1,1403,21.002666473388697,105.8154296875,0
3100000000.0,86.0,2,2,7,6,1,1403,21.0365676879883,105.760482788086,0
3500000000.0,131.0,3,3,7,6,1,1,21.0292072296143,105.764450073242,0
2100000000.0,83.34,3,2,7,6,0,1,20.9439792633057,105.855438232422,0
2300000000.0,87.61,3,2,7,6,0,1,20.9439792633057,105.855438232422,0
2900000000.0,98.0,2,2,5,8,0,35,21.027410507202106,105.793510437012,0
2400000000.0,89.0,3,2,1,2,1,1,21.049615859985398,105.78385925292999,0
2900000000.0,96.0,3,2,1,2,0,4,21.0352897644043,105.791854858398,0
3700000000.0,54.0,2,2,2,1,1,1,21.019592499999998,105.85696090000002,0
1400000000.0,64.0,2,2,7,6,0,105,20.9698810577393,105.871681213379,0
3000000000.0,134.0,3,3,2,1,0,177,21.050373077392603,105.784843444824,0
4800000000.0,95.0,3,2,6,7,1,285,21.0058059692383,105.79437255859399,0
4000000000.0,99.5,3,2,3,1,1,151,21.08389008198889,105.808822631836,0
3600000000.0,100.0,3,2,3,4,1,366,21.0848697954088,105.792900085449,0
5000000000.0,107.2,3,2,4,8,1,79,21.0555438995361,105.805130004883,0
9800000000.0,201.0,4,4,6,7,0,31,21.0360012054443,105.78246307372999,0
4400000000.0,107.0,2,2,6,7,0,1403,21.002666473388697,105.8154296875,0
2048000000.0,83.4,3,2,7,6,0,162,21.0295810699463,105.850410461426,0
1300000000.0,50.0,2,1,2,1,1,1,20.9830759,105.8126459,0
5200000000.0,107.0,3,2,5,7,1,1403,21.0190830230713,105.78173065185499,0
1700000000.0,50.0,2,2,5,8,0,1,20.9986278,105.8604904,0
2050000000.0,66.8,2,2,7,6,1,49,21.0523986816406,105.78018188476601,0
4300000000.0,112.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
4600000000.0,86.0,2,2,4,3,1,21,21.043420791626,105.821563720703,0
6800000000.0,143.0,4,3,7,6,1,1403,20.994333267211896,105.86756134033199,0
4350000000.0,96.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
4350000000.0,96.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
13000000000.0,240.0,6,3,7,6,1,1403,20.994333267211896,105.86756134033199,0
5300000000.0,118.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
4350000000.0,98.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
890000000.0,67.0,2,2,4,3,0,33,20.9397029876709,105.787254333496,0
890000000.0,68.0,2,2,5,7,1,33,20.9397029876709,105.787254333496,0
900000000.0,68.0,2,2,3,4,1,33,20.9397029876709,105.787254333496,0
920000000.0,70.0,2,2,6,8,1,33,20.9397029876709,105.787254333496,0
900000000.0,68.0,2,2,4,3,1,33,20.9397029876709,105.787254333496,0
900000000.0,67.0,2,2,7,6,1,33,20.9397029876709,105.787254333496,0
999000000.0,74.0,3,2,5,8,1,33,20.9397029876709,105.787254333496,0
1700000000.0,85.0,2,2,5,8,1,1,20.956588745117198,105.844886779785,0
2600000000.0,56.0,2,1,5,8,1,1,21.0086898803711,105.820510864258,0
2250000000.0,80.0,3,2,7,6,1,1,21.0024147033691,105.964111328125,0
1700000000.0,82.0,2,2,7,6,1,1,20.956588745117198,105.844886779785,0
1500000000.0,65.0,2,2,7,6,1,447,20.9635620117188,105.831611633301,0
1150000000.0,70.0,2,2,7,6,1,447,20.96473503112789,105.826362609863,0
1320000000.0,62.0,2,2,5,7,1,106,20.9625549316406,105.76525115966801,0
2350000000.0,67.0,2,2,5,8,1,30,21.0661869049072,105.801162719727,0
2800000000.0,83.0,2,2,5,8,0,27,21.0641841888428,105.79916381835899,0
3400000000.0,87.0,2,2,2,1,1,7,21.065017700195305,105.798934936523,0
3700000000.0,95.0,3,2,4,3,0,14,21.065750122070305,105.79821014404301,0
2450000000.0,75.0,2,2,4,3,0,2,21.031925201415998,105.79920196533199,0
4800000000.0,105.0,3,2,8,8,1,14,20.9959945678711,105.86126708984399,0
2700000000.0,60.0,2,2,8,5,0,153,21.053024291992198,105.798637390137,0
1100000000.0,60.0,2,2,8,5,0,106,20.991436004638697,105.756065368652,0
3000000000.0,90.0,3,2,4,3,0,286,21.0495662689209,105.778594970703,0
3400000000.0,77.0,2,2,8,5,1,285,21.069709777832,105.811210632324,0
5500000000.0,168.0,3,2,8,5,0,141,21.0639667510986,105.805503845215,0
1900000000.0,63.0,2,2,8,5,0,1403,21.0065288543701,105.753555297852,0
2600000000.0,69.0,3,2,8,5,1,1,20.9739685058594,105.82169342041,0
2700000000.0,63.0,2,2,4,3,0,113,21.0277194976807,105.78589630127001,0
4100000000.0,86.0,3,2,1,2,0,113,21.0277194976807,105.78589630127001,0
2900000000.0,86.0,3,2,5,7,1,48,21.035120010376,105.767433166504,0
4000000000.0,45.0,1,2,5,8,1,6,21.029254913330103,105.821128845215,0
2700000000.0,62.0,2,2,4,3,0,113,21.0277194976807,105.78589630127001,0
2700000000.0,63.0,2,1,4,3,0,113,21.0277194976807,105.78589630127001,0
5700000000.0,127.5,3,2,3,4,0,113,21.0277194976807,105.78589630127001,0
2270000000.0,75.0,3,2,3,4,1,1,21.0024147033691,105.964111328125,0
5700000000.0,128.0,3,2,3,4,0,113,21.0277194976807,105.78589630127001,0
11100000000.0,148.0,4,3,3,4,0,1,21.0317993164063,105.814193725586,0
3700000000.0,104.0,3,2,3,4,1,64,21.029411315918,105.768753051758,0
4700000000.0,107.0,3,2,7,6,0,64,21.029411315918,105.768753051758,0
2600000000.0,73.0,2,2,7,6,1,50,21.0310840606689,105.77456665039101,0
3400000000.0,75.0,2,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
1050000000.0,69.8,2,2,5,8,0,447,20.962467193603498,105.79236602783199,0
2200000000.0,69.0,2,2,5,8,1,1,20.9739685058594,105.82169342041,0
1700000000.0,57.0,2,2,7,6,0,22,21.0174350738525,105.780395507813,0
3200000000.0,82.0,2,2,3,4,1,1403,20.9947910308838,105.86784362792999,0
1050000000.0,63.0,2,1,6,7,0,447,20.962467193603498,105.79236602783199,0
790000000.0,45.0,1,1,6,7,0,447,20.96473503112789,105.826362609863,0
1470000000.0,76.3,2,2,7,6,0,447,20.963314056396502,105.82673645019501,0
1230000000.0,67.0,2,2,5,8,1,447,20.963314056396502,105.82673645019501,0
2500000000.0,68.0,2,1,7,6,1,27,21.006311416626,105.807479858398,0
1290000000.0,76.3,3,2,5,8,1,73,20.964334487915,105.827293395996,0
3000000000.0,70.0,2,2,5,8,0,36,20.9991188049316,105.80844116210899,0
1260000000.0,67.0,2,2,6,7,1,447,20.963314056396502,105.82673645019501,0
1370000000.0,76.3,3,2,5,8,1,447,20.963314056396502,105.82673645019501,0
7100000000.0,186.0,5,4,4,8,1,1403,20.9947910308838,105.86784362792999,0
4100000000.0,110.0,3,2,3,4,1,43,21.0443725585938,105.80323028564501,0
1700000000.0,67.4,2,2,3,4,1,1,21.0024147033691,105.964111328125,0
1428000000.0,52.0,2,2,3,4,1,1,20.956588745117198,105.844886779785,0
1200000000.0,65.5,2,2,5,8,0,447,20.9635982513428,105.82803344726601,0
1180000000.0,67.0,2,2,6,7,0,447,20.963314056396502,105.82673645019501,0
1100000000.0,67.0,2,2,8,5,0,447,20.963314056396502,105.82673645019501,0
1050000000.0,54.3,2,2,5,6,0,126,20.9732913970947,105.82000732421899,0
1550000000.0,69.9,2,2,5,8,1,41,21.0048503875732,105.72810363769501,0
870000000.0,70.0,2,2,5,8,0,59,20.9616413116455,105.803497314453,0
1020000000.0,53.4,2,2,7,7,1,126,20.9732913970947,105.82000732421899,0
1120000000.0,54.3,2,2,8,6,1,126,20.9732913970947,105.82000732421899,0
1400000000.0,76.27,2,2,7,6,1,447,20.963314056396502,105.82673645019501,0
1250000000.0,67.0,2,2,5,8,1,208,20.97145652771,105.828170776367,0
2050000000.0,70.0,3,2,5,8,0,106,21.028190612793,105.779197692871,0
1150000000.0,67.0,2,2,5,8,1,447,20.963314056396502,105.82673645019501,0
1230000000.0,67.0,2,2,6,7,1,447,20.963314056396502,105.82673645019501,0
830000000.0,45.0,1,1,6,7,1,447,20.963314056396502,105.82673645019501,0
1200000000.0,67.0,2,2,5,6,0,447,20.9635982513428,105.82803344726601,0
3800000000.0,71.5,2,2,5,8,0,113,21.0277194976807,105.78589630127001,0
3000000000.0,90.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
2000000000.0,65.0,2,2,8,6,1,49,21.0523986816406,105.78018188476601,0
3180000000.0,104.0,3,2,5,8,1,245,21.0403366088867,105.76758575439501,0
790000000.0,55.5,1,2,5,6,1,447,20.962467193603498,105.79236602783199,0
3800000000.0,115.8,3,2,7,6,0,106,21.034498214721697,105.795516967773,0
2850000000.0,96.0,2,2,7,6,1,106,21.034498214721697,105.795516967773,0
4450000000.0,105.0,3,2,7,6,0,1403,21.0190830230713,105.78173065185499,0
4800000000.0,85.8,2,2,7,6,1,113,21.0277194976807,105.78589630127001,0
5300000000.0,80.0,2,2,7,6,0,1,21.0317993164063,105.814193725586,0
2079000000.0,60.0,2,2,8,5,1,42,21.0371780395508,105.87306976318399,0
1500000000.0,68.0,2,2,6,7,1,208,20.9739627838135,105.78907012939501,0
1170000000.0,69.5,2,1,5,8,0,41,20.9994716644287,105.72045135497999,0
1750000000.0,87.0,3,2,5,8,1,208,20.9739627838135,105.78907012939501,0
3400000000.0,134.0,3,3,8,5,0,245,21.0403366088867,105.76758575439501,0
1510000000.0,87.0,3,2,8,5,0,1,20.96728515625,105.77817535400392,0
3400000000.0,143.0,4,3,8,5,0,245,21.0403366088867,105.76758575439501,0
1500000000.0,72.0,2,2,8,5,1,208,20.9739627838135,105.78907012939501,0
1700000000.0,73.0,2,2,7,6,1,62,20.962711334228498,105.77342987060499,0
3500000000.0,97.57,3,3,2,1,1,151,21.081007003784197,105.81809234619101,0
4100000000.0,116.0,3,2,2,1,1,366,21.0919170379639,105.78500366210899,0
2400000000.0,61.0,2,2,2,1,1,151,21.081007003784197,105.81809234619101,0
2200000000.0,110.0,3,2,3,4,1,286,20.9729385375977,105.866355895996,0
2770000000.0,63.0,2,2,3,4,0,113,21.0277194976807,105.78589630127001,0
2250000000.0,88.9,2,2,5,6,1,43,20.9797115325928,105.844833374023,0
1800000000.0,87.2,3,2,4,3,1,9,20.9800987243652,105.87424468994101,0
1900000000.0,91.0,2,2,6,7,1,1,20.9871616363525,105.851982116699,0
2500000000.0,115.0,3,2,1,3,1,1,20.979793548584002,105.85580444335899,0
2400000000.0,109.0,3,2,1,2,0,153,20.9908123016357,105.78391265869101,0
2079000000.0,60.0,2,2,8,5,1,1,21.048288345336896,105.87445068359399,0
2400000000.0,68.0,2,2,8,5,0,5,21.014835357665998,105.81726837158199,0
2850000000.0,107.0,3,2,7,6,0,25,21.031446456909197,105.900825500488,0
2300000000.0,107.3,3,3,7,6,0,153,20.9908123016357,105.78391265869101,0
2200000000.0,59.48,2,1,8,5,1,162,21.0443172454834,105.877861022949,0
3600000000.0,100.0,3,2,5,8,1,84,21.0457458496094,105.86637878417999,0
1700000000.0,75.0,2,1,5,8,1,1,21.0450408,105.79217959999998,0
1550000000.0,60.0,2,2,5,8,0,1,21.0450408,105.79217959999998,0
1350000000.0,70.0,1,2,5,8,0,1,21.0450408,105.79217959999998,0
1450000000.0,65.0,2,2,5,8,0,1,21.0450408,105.79217959999998,0
850000000.0,47.62,1,1,2,6,1,73,20.964334487915,105.827293395996,0
8000000000.0,128.0,3,2,7,6,1,1403,21.0229530334473,105.809814453125,0
