Giá,Diện tích,Số phòng ngủ,Số toilet,Hướng nhà,Hướng ban công,Nội thất,Chủ đầu tư,Vĩ độ,Kinh độ
900000000.0,51.0,3,2,2,1,0,17,21.1250171661377,105.836883544922
1050000000.0,66.7,2,2,7,8,0,272,20.962467193603498,105.79236602783199
1330000000.0,70.0,2,2,4,3,1,1,21.0404987335205,105.90479278564501
12200000000.0,132.0,3,2,8,5,0,139,21.04117202758789,105.825096130371
2400000000.0,81.0,3,2,7,6,0,77,20.985540390014602,105.79894256591801
4667000000.0,169.0,4,3,7,6,0,220,21.0403366088867,105.76758575439501
1900000000.0,64.0,2,2,7,6,1,214,20.979537963867198,105.84161376953101
3000000000.0,85.0,2,2,6,7,0,133,21.0639667510986,105.805503845215
2500000000.0,93.4,2,2,8,5,0,1,21.0004196166992,105.803436279297
3400000000.0,94.3,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
2000000000.0,75.0,2,2,8,5,1,98,20.9842433929443,105.808448791504
2800000000.0,112.5,4,2,8,5,1,1,21.0409755706787,105.91366577148399
1200000000.0,43.0,1,1,5,7,1,77,21.0322113037109,105.799697875977
3400000000.0,95.0,3,2,4,3,1,1399,20.994333267211896,105.86756134033199
2400000000.0,127.0,3,2,5,8,1,25,20.9663372039795,105.77752685546899
2000000000.0,60.0,2,2,5,8,1,149,21.0443172454834,105.877861022949
2400000000.0,60.0,2,2,5,8,0,139,21.0786514282227,105.802612304688
3600000000.0,93.6,3,2,5,8,1,98,21.029411315918,105.768753051758
1520000000.0,66.8,2,2,8,5,1,214,20.9729385375977,105.866355895996
1300000000.0,61.7,2,2,1,3,0,30,21.0096874237061,105.72159576416
4500000000.0,95.0,2,2,5,6,1,220,21.0403366088867,105.76758575439501
1800000000.0,70.0,2,1,5,8,0,1,21.0342919,105.81255349999999
2950000000.0,83.0,2,2,3,4,1,1399,20.9947910308838,105.86784362792999
3200000000.0,97.0,3,2,5,8,1,16,21.035104751586896,105.76554107666
3000000000.0,127.0,3,2,5,8,1,32,20.97843933105469,105.77264404296899
2500000000.0,69.0,2,2,8,5,1,77,21.004817962646502,105.804672241211
2100000000.0,60.0,2,2,8,6,1,1,21.043830399999997,105.8723803
2800000000.0,112.5,4,2,8,5,1,1,21.0409755706787,105.91366577148399
3700000000.0,103.0,2,2,4,6,1,1399,21.002666473388697,105.8154296875
850000000.0,45.0,1,1,4,3,0,1,21.051455899999997,105.8109757
510000000.0,26.0,1,2,4,3,0,1,21.011648,105.8413678
4700000000.0,145.0,3,3,8,7,0,139,21.072135925293,105.810997009277
3800000000.0,93.0,2,2,3,1,1,1399,21.002666473388697,105.8154296875
720000000.0,53.0,2,1,8,3,1,1,21.0317725634565,105.825326267251
800000000.0,43.0,1,1,8,5,1,1,21.030895,105.7862784
3400000000.0,123.0,3,2,4,3,1,139,21.072135925293,105.810997009277
620000000.0,46.0,1,1,2,5,1,1,21.0730776,105.78575249999999
660000000.0,46.0,1,1,7,5,1,1,21.0164891,105.8227091
900000000.0,49.0,1,1,7,6,1,1,21.0395998,105.82798350000007
680000000.0,45.0,1,2,7,6,1,1,21.0556973,105.80880330000001
600000000.0,46.0,1,1,7,6,1,1,21.030927399999996,105.7840373
800000000.0,46.0,1,1,7,6,1,1,21.0240985655322,105.83188300950899
1500000000.0,45.0,1,1,7,6,1,52,20.9945335388184,105.789390563965
550000000.0,32.0,1,1,7,6,0,1,20.983676000000006,105.85124509999999
3600000000.0,145.0,3,2,7,6,0,139,21.072135925293,105.810997009277
1800000000.0,71.0,2,2,8,5,1,1,20.9848365783691,105.85985565185499
630000000.0,45.0,1,2,8,5,0,1,21.0381013,105.797596
9000000000.0,213.0,3,4,7,6,0,26,20.9991188049316,105.80844116210899
700000000.0,43.0,1,1,7,6,1,1,21.031399,105.7883883
600000000.0,35.0,1,1,7,6,0,1,21.030895,105.7862784
560000000.0,32.0,1,1,7,6,1,1,20.983614000000006,105.84333529999999
1800000000.0,59.5,2,2,7,6,1,1,21.0292072296143,105.764450073242
3200000000.0,81.0,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
650000000.0,32.0,1,2,4,3,0,1,21.0091003,105.8564284
4400000000.0,114.9,2,2,6,7,0,1399,21.002666473388697,105.8154296875
7300000000.0,154.0,3,3,6,7,0,139,21.072135925293,105.810997009277
4800000000.0,109.0,3,2,6,7,0,1399,21.002666473388697,105.8154296875
1400000000.0,88.0,2,2,6,7,0,37,20.9760246276855,105.761596679688
5200000000.0,121.0,3,2,6,7,1,1399,21.002666473388697,105.8154296875
4300000000.0,103.2,3,2,8,6,1,263,21.0919170379639,105.78500366210899
3600000000.0,100.0,3,2,3,4,0,263,21.0919170379639,105.78500366210899
3000000000.0,80.0,2,2,8,5,1,1399,21.0365676879883,105.760482788086
3100000000.0,73.0,2,2,5,8,0,263,21.0919170379639,105.78500366210899
2450000000.0,90.0,3,2,5,5,0,1,21.023229,105.80624650000001
2200000000.0,80.0,2,2,5,8,1,1,20.9859714508057,105.79833984375
2700000000.0,70.0,2,2,5,8,0,1399,21.0190830230713,105.78173065185499
2200000000.0,74.0,2,2,5,8,1,8,21.0509147644043,105.77820587158199
2000000000.0,71.0,2,2,6,7,1,182,21.0508708953857,105.78612518310499
1800000000.0,74.35,2,2,6,7,0,98,20.976398468017603,105.814575195313
3700000000.0,133.0,3,2,6,7,0,8,21.0211429595947,105.80934906005899
3300000000.0,75.6,3,2,6,7,0,1,21.047119140625,105.78136444091801
6230000000.0,124.8,2,2,3,4,0,263,21.0786514282227,105.802612304688
2500000000.0,68.47,2,2,3,4,1,24,21.0505809783936,105.79224395752001
2500000000.0,97.8,3,2,3,4,1,1,20.9939002990723,105.76019287109399
1600000000.0,70.0,2,2,3,4,0,1,20.983491897583,105.85003662109399
1250000000.0,52.4,2,1,3,4,0,1,20.9791012549259,105.84993418429
5300000000.0,103.1,3,2,3,4,0,44,20.9984378814697,105.866737365723
2100000000.0,70.0,2,2,6,6,1,1,21.047119140625,105.78136444091801
2200000000.0,79.5,2,2,6,7,1,32,20.985431671142603,105.839340209961
13000000000.0,153.0,3,3,6,7,0,113,21.0294971466064,105.82706451416
2150000000.0,61.5,2,2,6,8,1,32,21.035120010376,105.767433166504
2900000000.0,90.0,3,2,6,5,1,1,20.9947719573975,105.80612945556601
3600000000.0,88.0,2,2,6,7,0,1399,21.002666473388697,105.8154296875
2650000000.0,74.5,2,2,1,2,1,24,21.05119323730469,105.79364013671899
1050000000.0,60.0,2,2,1,2,1,272,20.9557151794434,105.807090759277
5900000000.0,131.0,3,2,1,2,1,1399,21.002666473388697,105.8154296875
1350000000.0,76.0,3,2,5,8,1,272,20.963314056396502,105.82673645019501
3650000000.0,123.7,2,2,5,8,0,46,21.008962631225604,105.793128967285
3600000000.0,98.0,3,2,6,7,1,263,21.085510467635103,105.791870117187
4100000000.0,153.0,4,2,6,7,1,139,21.072135925293,105.810997009277
2500000000.0,74.0,2,2,8,5,1,1,20.9999027252197,105.80218505859399
2230000000.0,95.0,3,2,7,6,0,20,20.9894237518311,105.866561889648
2500000000.0,74.0,2,2,7,6,1,1,21.000560760498,105.80291748046899
2249000000.0,50.0,2,1,6,7,1,1399,21.0461521148682,105.915649414063
1250000000.0,61.0,2,1,2,1,0,1,20.9877606,105.80063840000001
5000000000.0,108.0,3,2,2,1,1,1399,21.0190830230713,105.78173065185499
2800000000.0,98.6,3,2,3,5,0,60,20.9605541229248,105.845962524414
800000000.0,45.0,1,1,3,4,1,59,20.964334487915,105.827293395996
1800000000.0,64.0,2,2,3,4,1,32,21.035120010376,105.767433166504
1400000000.0,55.0,2,2,3,4,1,60,20.9605541229248,105.845962524414
3845000000.0,111.09,3,2,3,4,1,149,21.0443172454834,105.877861022949
2450000000.0,89.0,3,2,5,8,1,37,21.0304050445557,105.777030944824
2100000000.0,85.0,3,2,5,8,1,60,20.9605541229248,105.845962524414
3600000000.0,98.0,3,2,5,8,1,263,21.0919170379639,105.78500366210899
1400000000.0,55.0,2,2,5,8,1,60,20.9605541229248,105.845962524414
2330000000.0,78.0,2,2,8,5,1,37,21.0304050445557,105.777030944824
1800000000.0,97.0,3,2,8,5,1,175,20.9739627838135,105.78907012939501
2250000000.0,67.0,2,2,6,7,1,32,21.035120010376,105.767433166504
3000000000.0,90.0,2,2,6,7,0,32,21.024976730346697,105.791229248047
4070000000.0,108.5,3,2,6,5,1,263,21.03342628479,105.77883148193399
3650000000.0,128.0,3,2,6,7,0,40,21.0190162658691,105.79320526122999
13227000000.0,120.0,3,2,6,7,0,139,21.04117202758789,105.825096130371
1900000000.0,56.17,2,2,7,6,1,1,21.035680770874,105.771202087402
2200000000.0,61.7,2,2,3,1,0,146,21.081007003784197,105.81809234619101
2350000000.0,81.0,3,2,5,6,0,77,20.985540390014602,105.79894256591801
1730000000.0,55.0,2,1,6,7,0,98,20.965379714965803,105.850639343262
6800000000.0,142.7,3,3,5,8,0,358,21.0194931030273,105.82234191894501
2700000000.0,89.0,3,2,8,5,1,1,21.047119140625,105.78136444091801
2450000000.0,105.0,2,2,5,6,1,175,20.9796447753906,105.792343139648
4150000000.0,149.0,3,2,5,8,0,8,21.0211429595947,105.80934906005899
1180000000.0,60.0,2,1,5,8,0,64,20.9625549316406,105.76525115966801
5200000000.0,100.1,3,2,5,6,1,1,21.0240802764893,105.78963470459
1500000000.0,66.0,2,1,5,8,1,175,20.9739627838135,105.78907012939501
850000000.0,70.0,2,2,7,6,1,25,20.9521503448486,105.785385131836
3600000000.0,125.0,3,2,6,5,0,26,20.993579864502,105.79821014404301
2600000000.0,91.2,3,2,6,7,0,1,21.0004196166992,105.803436279297
1750000000.0,60.0,2,2,6,7,0,1,21.0267424,105.8338142
3300000000.0,103.0,3,2,8,8,1,1,21.035680770874,105.771202087402
4200000000.0,132.0,3,3,8,5,1,1399,21.0461521148682,105.915649414063
2700000000.0,77.8,2,2,7,5,0,77,21.004817962646502,105.804672241211
1500000000.0,53.0,2,1,7,6,1,149,21.0295810699463,105.850410461426
2800000000.0,80.0,3,2,7,6,0,1,20.9947719573975,105.80612945556601
2700000000.0,91.2,2,2,6,7,0,1,21.0004196166992,105.803436279297
2400000000.0,60.0,2,2,6,7,0,146,21.081007003784197,105.81809234619101
2200000000.0,86.0,3,2,5,8,1,1,21.0646114349365,105.911117553711
3600000000.0,102.0,3,2,7,6,0,1,20.9947719573975,105.80612945556601
2700000000.0,82.8,2,2,8,5,0,14,20.9992942810059,105.80495452880899
2800000000.0,64.0,2,2,5,8,1,1,21.026187896728498,105.79099273681601
1400000000.0,63.0,2,2,5,8,0,1,20.938102722168,105.852249145508
4600000000.0,106.66,3,2,6,7,0,1,21.026187896728498,105.79099273681601
1800000000.0,56.17,2,2,7,6,1,1,21.035680770874,105.771202087402
2850000000.0,70.0,2,2,4,3,0,1,21.0158253,105.81596699999999
1620000000.0,56.5,2,2,6,8,1,119,20.9968299865723,105.793838500977
3500000000.0,97.0,3,2,6,7,1,10,21.0402507781982,105.791084289551
2400000000.0,79.0,2,2,6,7,1,32,20.985431671142603,105.839340209961
2100000000.0,86.0,3,2,5,8,0,1,21.0409755706787,105.91366577148399
2230000000.0,79.0,2,2,5,8,0,32,20.985431671142603,105.839340209961
5300000000.0,110.0,3,2,7,6,1,1399,20.994333267211896,105.86756134033199
2880000000.0,76.0,2,2,7,6,0,358,21.0058059692383,105.79437255859399
5300000000.0,112.0,3,2,7,6,0,358,21.0058059692383,105.79437255859399
3147000000.0,80.0,2,2,7,6,0,358,21.0058059692383,105.79437255859399
1750000000.0,70.0,2,2,7,6,1,119,20.9908123016357,105.78391265869101
2900000000.0,73.0,2,2,7,6,1,263,21.0919170379639,105.78500366210899
1458000000.0,72.9,2,2,7,5,1,118,20.9760246276855,105.761596679688
3600000000.0,103.0,3,2,3,4,1,263,21.0919170379639,105.78500366210899
7600000000.0,144.0,3,2,5,8,1,263,21.0786514282227,105.802612304688
2000000000.0,100.0,3,2,5,8,1,34,20.973667144775398,105.75871276855499
7583000000.0,143.0,3,2,8,5,1,263,21.0786514282227,105.802612304688
4200000000.0,77.0,2,2,8,5,0,358,21.069709777832,105.811210632324
2250000000.0,83.0,2,2,6,7,1,98,20.9842433929443,105.808448791504
2500000000.0,103.0,3,2,7,6,1,19,21.031446456909197,105.900825500488
5700000000.0,132.0,3,2,8,5,1,1399,21.002666473388697,105.8154296875
3000000000.0,68.0,2,2,8,5,1,1399,21.0197982788086,105.780708312988
1500000000.0,36.0,1,1,6,7,1,1399,21.0197982788086,105.780708312988
5500000000.0,191.0,5,5,6,7,1,16,21.0174350738525,105.780395507813
2100000000.0,83.4,3,2,6,7,0,149,21.0295810699463,105.850410461426
2900000000.0,80.0,2,2,6,7,1,1399,21.0365676879883,105.760482788086
3850000000.0,110.0,3,2,7,6,1,1399,21.0365676879883,105.760482788086
600000000.0,31.0,1,1,7,6,1,1,21.046231699999996,105.7495348
2213000000.0,75.58,2,2,7,6,0,1,20.9739685058594,105.82169342041
1300000000.0,58.0,2,1,1,2,1,1,20.9965314,105.8426875
8000000000.0,70.0,2,2,6,7,0,25,20.9521503448486,105.785385131836
11000000000.0,95.0,3,2,6,7,0,25,20.9521503448486,105.785385131836
4400000000.0,93.0,3,2,6,7,1,1399,21.0197982788086,105.780708312988
2200000000.0,86.0,3,2,4,3,1,1,21.0409755706787,105.91366577148399
1954000000.0,72.57,2,2,5,8,1,182,20.9763450622559,105.76149749755899
1400000000.0,70.0,2,2,5,8,1,1,20.956588745117198,105.844886779785
2350000000.0,90.0,3,2,5,8,0,214,20.9729385375977,105.866355895996
6500000000.0,146.0,3,3,6,7,0,358,21.064899444580103,105.827049255371
990000000.0,45.0,1,1,6,7,1,1,21.0108533,105.8458062
5380000000.0,88.0,2,2,8,5,0,358,21.064899444580103,105.827049255371
2050000000.0,68.0,2,2,7,6,0,7,21.0175495147705,105.790672302246
1835000000.0,97.0,2,2,7,6,1,113,20.9599075317383,105.76819610595699
3300000000.0,110.0,3,2,7,6,1,1,20.9947719573975,105.80612945556601
6300000000.0,134.0,3,2,7,6,1,358,21.0194931030273,105.82234191894501
3400000000.0,76.0,2,2,7,6,1,358,21.069709777832,105.811210632324
4990000000.0,100.0,2,2,7,6,1,358,21.0194931030273,105.82234191894501
7500000000.0,50.0,3,2,7,6,1,358,21.069709777832,105.811210632324
9500000000.0,146.0,3,2,8,5,1,358,21.064899444580103,105.827049255371
6900000000.0,111.0,3,3,8,5,1,358,21.064899444580103,105.827049255371
5500000000.0,88.0,2,2,6,8,1,358,21.064899444580103,105.827049255371
2300000000.0,78.0,2,2,6,7,0,62,21.0555438995361,105.805130004883
3400000000.0,93.6,3,2,1,2,1,146,21.083649827608,105.81079673767
4100000000.0,116.7,3,2,3,1,1,263,21.0919170379639,105.78500366210899
1200000000.0,62.6,2,2,4,3,1,1,21.0798377990723,105.78685760497999
3200000000.0,110.0,2,2,4,3,1,4,21.0005722045898,105.83708190917999
2650000000.0,90.0,3,2,6,7,0,71,20.997150421142603,105.82169342041
1680000000.0,58.0,2,2,6,7,1,12,20.9952507019043,105.784408569336
3400000000.0,74.7,2,2,3,7,1,62,21.0555438995361,105.805130004883
3565000000.0,79.71,2,2,3,4,0,358,21.069709777832,105.811210632324
1500000000.0,57.0,2,2,7,6,1,60,20.9605541229248,105.845962524414
1400000000.0,60.0,2,2,7,6,1,36,20.973093032836896,105.83837127685499
2150000000.0,69.0,2,2,7,6,0,71,20.997150421142603,105.82169342041
2600000000.0,78.0,3,2,4,3,1,149,21.0443172454834,105.877861022949
4900000000.0,148.6,3,2,4,3,1,23,21.0350513458252,105.794975280762
5100000000.0,186.0,5,3,8,5,1,220,21.0403366088867,105.76758575439501
2100000000.0,75.0,2,2,8,5,0,1,20.986106600000006,105.8069797
850000000.0,31.2,1,2,8,5,0,1,21.0024147033691,105.964111328125
4300000000.0,75.0,1,2,8,5,1,9,21.0808716743317,105.81524205207899
4900000000.0,93.0,2,2,6,7,1,139,21.0116748809814,105.86267852783199
6550000000.0,130.0,3,3,6,7,0,139,21.0116748809814,105.86267852783199
4350000000.0,78.0,2,2,6,7,0,139,21.0116748809814,105.86267852783199
9200000000.0,162.0,4,3,6,7,0,139,21.0116748809814,105.86267852783199
7300000000.0,120.0,3,2,6,7,1,139,21.0116748809814,105.86267852783199
5300000000.0,100.0,2,2,6,6,0,139,21.0116748809814,105.86267852783199
7500000000.0,126.0,3,2,8,5,0,139,21.0116748809814,105.86267852783199
2100000000.0,60.0,2,1,6,5,1,149,21.0443172454834,105.877861022949
2300000000.0,55.0,2,1,6,8,1,358,21.069709777832,105.811210632324
4550000000.0,90.0,2,2,6,7,1,139,21.0116748809814,105.86267852783199
4050000000.0,86.0,2,2,7,6,0,3,21.0000820159912,105.82803344726601
2600000000.0,84.0,2,2,7,6,1,1,20.9860000610352,105.812187194824
2400000000.0,78.0,3,2,3,7,1,149,21.0443172454834,105.877861022949
3800000000.0,109.0,3,2,8,6,1,263,21.0407333374023,105.89656066894501
1300000000.0,100.0,3,2,8,5,0,118,21.074520111084002,105.700225830078
3300000000.0,121.6,3,2,3,4,1,1,21.047119140625,105.78136444091801
4900000000.0,116.0,3,2,3,4,0,33,21.0360012054443,105.78246307372999
4400000000.0,93.0,2,2,3,4,1,33,21.0360012054443,105.78246307372999
900000000.0,45.0,1,1,7,2,1,1,21.043005800000003,105.7752763
2300000000.0,68.8,2,2,7,6,0,24,21.05119323730469,105.79364013671899
3250000000.0,70.2,2,2,6,7,1,26,20.9991188049316,105.80844116210899
2800000000.0,87.0,3,2,3,4,1,1,20.9860000610352,105.812187194824
2250000000.0,61.0,2,2,3,4,1,71,20.9906997680664,105.814277648926
2900000000.0,85.0,3,2,3,4,1,71,20.9906997680664,105.814277648926
1150000000.0,70.0,2,2,3,4,1,272,20.962467193603498,105.79236602783199
2550000000.0,104.0,3,2,6,7,1,20,20.9894237518311,105.866561889648
3050000000.0,100.0,3,2,6,7,1,1,20.9860000610352,105.812187194824
2500000000.0,100.0,3,2,6,7,0,175,20.9855632781982,105.83258056640601
1900000000.0,61.0,2,2,6,7,0,214,20.979537963867198,105.84161376953101
1900000000.0,61.0,2,2,6,7,0,214,20.979537963867198,105.84161376953101
2400000000.0,78.37,2,2,6,7,1,40,21.0577354431152,105.91335296630899
1500000000.0,61.5,2,2,5,8,1,272,20.9635620117188,105.831611633301
3210000000.0,103.0,3,2,6,6,1,220,21.0403366088867,105.76758575439501
4750000000.0,133.2,3,2,6,7,1,1399,21.002666473388697,105.8154296875
8300000000.0,146.0,3,3,8,7,0,358,21.064899444580103,105.827049255371
5300000000.0,88.0,2,2,8,5,0,358,21.064899444580103,105.827049255371
16800000000.0,234.0,4,4,5,8,0,358,21.064899444580103,105.827049255371
1550000000.0,54.0,2,1,6,6,0,149,21.0295810699463,105.850410461426
2400000000.0,80.0,2,2,7,6,1,48,20.9996452331543,105.799385070801
3100000000.0,114.0,3,2,3,4,1,263,20.996685028076197,105.873847961426
2500000000.0,69.95,2,2,7,6,1,113,21.0160980224609,105.79248809814501
955000000.0,29.0,1,2,7,6,0,1399,20.998958587646502,105.788032531738
2100000000.0,102.6,3,2,7,6,1,175,20.9855632781982,105.83258056640601
2150000000.0,89.0,3,2,7,6,0,113,20.972412109375,105.761528015137
1770000000.0,74.0,2,2,4,3,1,214,20.9729385375977,105.866355895996
1790000000.0,74.0,2,2,4,3,1,214,20.9729385375977,105.866355895996
1750000000.0,74.0,2,2,4,3,1,214,20.9729385375977,105.866355895996
2060000000.0,107.0,3,2,4,3,1,214,20.9729385375977,105.866355895996
8000000000.0,130.0,3,3,4,3,0,1399,21.0317993164063,105.814193725586
2000000000.0,119.6,3,2,4,3,1,214,20.9729385375977,105.866355895996
5000000000.0,80.0,2,2,4,3,0,1399,21.0317993164063,105.814193725586
2180000000.0,90.0,3,2,8,5,1,1,21.0409755706787,105.91366577148399
2480000000.0,85.0,3,2,7,6,1,214,21.0309085845947,105.777183532715
4300000000.0,119.0,3,2,7,6,1,1399,21.0365676879883,105.760482788086
3100000000.0,93.6,3,2,8,5,0,98,21.029411315918,105.768753051758
2400000000.0,78.0,3,2,8,5,1,149,21.0443172454834,105.877861022949
1400000000.0,54.8,2,2,8,5,1,60,20.9605541229248,105.845962524414
9100000000.0,155.0,3,3,8,5,1,358,21.069709777832,105.811210632324
2390000000.0,92.0,3,2,5,8,1,13,20.9638843536377,105.824165344238
2300000000.0,105.0,2,2,5,8,1,119,20.997516632080103,105.795166015625
3500000000.0,76.0,2,2,6,7,1,358,21.069709777832,105.811210632324
5500000000.0,80.0,2,2,6,7,1,1399,21.0317993164063,105.814193725586
3400000000.0,87.5,2,2,5,7,1,26,21.0519065856934,105.80905914306601
1160000000.0,61.0,2,2,2,1,1,272,20.9635620117188,105.831611633301
1440000000.0,55.0,2,2,2,1,1,60,20.9605541229248,105.845962524414
1740000000.0,69.0,2,2,2,1,0,1,21.0024147033691,105.964111328125
4800000000.0,136.0,3,3,2,1,0,1399,21.002666473388697,105.8154296875
4700000000.0,94.0,3,1,2,1,0,1399,21.002666473388697,105.8154296875
2000000000.0,84.3,2,2,2,1,0,1,20.9775714874268,105.842819213867
900000000.0,28.1,1,1,5,8,1,1399,21.0065288543701,105.753555297852
4800000000.0,118.0,3,2,5,6,1,56,21.06853675842289,105.802764892578
4000000000.0,56.0,1,2,5,8,0,1399,21.0317993164063,105.814193725586
2950000000.0,73.0,2,2,6,7,0,1399,21.0190830230713,105.78173065185499
3600000000.0,137.0,3,2,5,7,1,48,20.9996452331543,105.799385070801
3030000000.0,96.0,3,2,6,7,1,98,20.9962978363037,105.805633544922
2800000000.0,86.0,2,2,6,7,1,60,21.0457458496094,105.86637878417999
2300000000.0,79.0,2,2,6,7,0,32,20.985431671142603,105.839340209961
4000000000.0,102.0,2,2,6,7,0,16,21.0124912261963,105.811317443848
3300000000.0,122.0,3,2,4,3,1,1,21.047119140625,105.78136444091801
9000000000.0,122.0,2,2,5,8,1,139,21.04117202758789,105.825096130371
3150000000.0,94.3,3,2,6,8,1,106,20.987026214599602,105.786834716797
11500000000.0,167.0,3,3,6,7,0,1399,21.0229530334473,105.809814453125
2300000000.0,88.0,3,2,6,7,1,1,21.0409755706787,105.91366577148399
8000000000.0,128.0,3,2,8,5,0,1399,21.0229530334473,105.809814453125
3700000000.0,84.5,2,2,6,6,0,56,21.06853675842289,105.802764892578
8500000000.0,100.0,3,2,6,7,0,1399,21.0317993164063,105.814193725586
2600000000.0,61.0,2,1,2,1,1,146,21.081007003784197,105.81809234619101
1490000000.0,60.0,2,1,8,5,1,1,21.0024147033691,105.964111328125
2500000000.0,71.0,2,2,6,8,1,106,20.9972763061523,105.80298614502001
6400000000.0,145.0,4,3,7,6,0,1399,21.0365676879883,105.760482788086
2000000000.0,75.0,2,2,6,7,1,98,20.9842433929443,105.808448791504
1800000000.0,67.0,2,2,6,7,1,40,21.0577354431152,105.91335296630899
14000000000.0,213.0,4,4,7,6,0,1399,21.0229530334473,105.809814453125
3440000000.0,70.5,2,2,2,1,0,62,21.0555438995361,105.805130004883
8500000000.0,137.0,3,3,8,5,0,1399,21.0229530334473,105.809814453125
10000000000.0,200.0,4,4,8,5,0,1399,21.002666473388697,105.8154296875
5500000000.0,88.0,2,2,8,5,0,358,21.064899444580103,105.827049255371
1850000000.0,66.0,2,2,8,5,0,182,20.9763450622559,105.76149749755899
1500000000.0,55.6,2,2,8,5,0,1,21.0024147033691,105.964111328125
3850000000.0,90.0,3,2,3,4,1,1399,20.994333267211896,105.86756134033199
1150000000.0,69.5,2,2,3,4,1,272,20.962467193603498,105.79236602783199
2413000000.0,75.9,3,2,7,6,1,1399,21.0065288543701,105.753555297852
1600000000.0,58.9,2,1,8,5,1,1399,21.0065288543701,105.753555297852
1830000000.0,38.2,1,1,6,7,1,1399,21.0197982788086,105.780708312988
1820000000.0,53.0,1,1,4,3,1,1399,20.9947910308838,105.86784362792999
3000000000.0,81.0,2,2,6,7,1,56,21.06853675842289,105.802764892578
1850000000.0,78.0,2,2,4,3,0,175,20.9626617431641,105.82126617431601
3500000000.0,91.0,2,2,6,7,1,26,21.0519065856934,105.80905914306601
3350000000.0,80.0,2,2,4,3,0,1399,20.994333267211896,105.86756134033199
2950000000.0,79.0,2,2,4,3,0,1399,20.994333267211896,105.86756134033199
5150000000.0,112.0,3,2,7,6,0,1399,20.994333267211896,105.86756134033199
1480000000.0,78.0,2,2,7,6,0,98,20.9687538146973,105.79210662841801
3040000000.0,85.67,2,2,8,7,0,133,21.0639667510986,105.805503845215
3500000000.0,87.7,2,2,6,7,1,26,21.0519065856934,105.80905914306601
3100000000.0,90.0,2,2,2,1,1,1399,20.9947910308838,105.86784362792999
3100000000.0,90.0,2,2,2,1,1,1399,20.9947910308838,105.86784362792999
3500000000.0,93.0,2,2,7,6,1,1399,21.002666473388697,105.8154296875
8600000000.0,119.0,3,2,7,6,1,139,21.04117202758789,105.825096130371
2150000000.0,51.0,2,2,7,6,0,358,21.0058059692383,105.79437255859399
1260000000.0,46.3,1,1,7,6,1,1,21.0024147033691,105.964111328125
1500000000.0,78.0,2,2,7,6,0,98,20.9687538146973,105.79210662841801
1067000000.0,61.0,2,1,6,7,0,56,21.016773223877,105.95018768310499
8100000000.0,127.0,3,2,5,8,1,139,21.04117202758789,105.825096130371
3030000000.0,86.0,3,2,8,5,1,77,21.0322113037109,105.799697875977
1890000000.0,51.0,2,2,7,6,0,358,21.0058059692383,105.79437255859399
4600000000.0,121.0,3,2,8,5,1,106,20.9972763061523,105.80298614502001
3600000000.0,85.67,2,2,7,6,1,133,21.0639667510986,105.805503845215
9700000000.0,170.0,4,3,7,6,1,1399,21.0190830230713,105.78173065185499
1680000000.0,55.0,2,1,6,6,0,1399,21.0065288543701,105.753555297852
6100000000.0,147.9,4,3,7,6,1,133,21.0639667510986,105.805503845215
4850000000.0,101.0,3,2,4,7,1,1399,20.994333267211896,105.86756134033199
1100000000.0,56.0,2,1,7,6,1,182,20.9798679351807,105.74391937255899
10000000000.0,85.0,3,2,7,6,0,25,20.9521503448486,105.785385131836
2500000000.0,75.0,2,2,8,5,1,98,20.965379714965803,105.850639343262
2790000000.0,67.16,2,2,2,1,1,146,21.081007003784197,105.81809234619101
1905000000.0,71.0,2,2,2,1,1,1,20.956588745117198,105.844886779785
1500000000.0,50.0,2,1,7,6,1,40,21.0577354431152,105.91335296630899
3200000000.0,100.0,2,2,8,5,1,32,21.024976730346697,105.791229248047
1450000000.0,38.0,1,1,8,5,1,358,21.0058059692383,105.79437255859399
3100000000.0,80.0,2,2,8,5,1,56,21.06853675842289,105.802764892578
2400000000.0,60.0,2,2,8,5,0,358,21.0058059692383,105.79437255859399
1500000000.0,60.0,2,1,8,5,1,1,21.0024147033691,105.964111328125
2080000000.0,83.4,3,2,7,6,0,45,21.0374660491943,105.907508850098
2240000000.0,74.0,2,2,6,8,1,68,20.9824485778809,105.782279968262
2500000000.0,74.77,2,2,3,7,1,1,20.9999027252197,105.80218505859399
4300000000.0,116.7,3,2,2,1,0,263,21.0919170379639,105.78500366210899
2240000000.0,74.0,2,2,2,1,1,68,20.9824485778809,105.782279968262
6400000000.0,124.8,2,2,2,1,0,263,21.0786514282227,105.802612304688
1650000000.0,92.0,3,2,2,1,0,4,20.962495803833,105.84484100341801
680000000.0,35.0,1,2,2,1,0,1,21.071376100000002,105.7943322
1200000000.0,30.0,1,1,2,1,1,1,20.9992771148682,105.73811340332001
3400000000.0,94.0,2,2,8,5,0,98,21.029411315918,105.768753051758
1750000000.0,95.0,3,2,5,8,1,118,20.9760246276855,105.761596679688
3430000000.0,80.2,2,2,3,4,1,1399,20.994333267211896,105.86756134033199
1500000000.0,73.0,2,2,6,5,1,118,20.9760246276855,105.761596679688
