Giá,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư
1300000000.0,75.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3000000000.0,93.6,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1180000000.0,67.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2500000000.0,95.0,3,2,Công ty Booyoung
3500000000.0,112.0,3,2,Công ty TNHH Khách sạn Kinh Đô
1700000000.0,70.0,2,2,
2170000000.0,89.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
3600000000.0,107.0,3,2,Công ty CP Đầu tư Phú Thượng 
5000000000.0,125.0,3,2,Công ty CP Hoa Anh Đào
2400000000.0,66.0,2,2,
3000000000.0,93.0,3,2,Công ty TNHH Gamuda Land Việt Nam
2700000000.0,77.4,2,2,Công ty CP Xây dựng Phục Hưng Holdings
3100000000.0,75.68,2,2,Công ty Đầu tư Xây dựng số 2 Hà Nội
1800000000.0,66.0,2,2,Công ty CP Ngôi sao An Bình
1850000000.0,67.0,2,2,
2700000000.0,57.49,2,1,Công ty CP Đầu tư Phú Thượng 
550000000.0,32.0,1,1,
1500000000.0,55.0,2,1,Tập đoàn Vingroup
3650000000.0,154.0,3,3,Tập đoàn CapitaLand
2100000000.0,99.6,2,2,Công ty CP Đầu tư Hải Phát
1505000000.0,55.0,2,1,Tập đoàn Vingroup
1580000000.0,58.7,2,1,
2900000000.0,99.7,3,2,Công ty CP Đầu tư Hải Phát
4150000000.0,105.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1750000000.0,70.0,2,2,Công ty Cổ phần Tập đoàn FLC
2200000000.0,68.0,2,2,
6900000000.0,94.0,2,2,Tân Hoàng Minh Group
550000000.0,35.0,1,1,
2990000000.0,90.0,2,2,Công ty CP Đầu tư Phú Thượng 
850000000.0,62.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2000000000.0,78.0,2,2,Công ty CP Bất động sản Hanovid
7000000000.0,160.0,4,2,Tập đoàn Vingroup
3600000000.0,118.0,3,2,Tập đoàn Vingroup
910000000.0,60.0,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
1050000000.0,70.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2060000000.0,90.0,2,2,Công ty CP Đầu tư Văn Phú - Invest
920000000.0,63.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
4300000000.0,122.0,3,2,Tập đoàn Vingroup
4400000000.0,120.0,3,2,Tập đoàn Vingroup
3400000000.0,110.0,3,2,Tập đoàn Vingroup
2200000000.0,165.0,3,3,Công ty CP Sông Đà Thăng Long
1380000000.0,80.0,2,2,Công ty CP Sông Đà Thăng Long
3250000000.0,108.8,3,2,Tổng Công ty Viglacera
2800000000.0,88.0,3,2,Công ty Booyoung
2000000000.0,60.0,1,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1200000000.0,67.0,2,1,
2150000000.0,70.0,2,1,
3920000000.0,130.8,3,2,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC"
1620000000.0,75.0,2,2,
2400000000.0,120.0,3,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
2200000000.0,58.0,2,1,Công ty CP Đầu tư Phú Thượng 
1820000000.0,114.0,3,2,Công ty CP Sông Đà Thăng Long
2300000000.0,70.0,2,2,
4200000000.0,106.0,3,2,Tập đoàn Vingroup
920000000.0,56.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
6200000000.0,96.24,2,2,Công ty TNHH Phát triển T.H.T
1700000000.0,57.0,2,2,Công ty CP Thanh Bình Hà Nội
4800000000.0,136.0,3,2,Tập đoàn Vingroup
3100000000.0,100.0,3,2,Tập đoàn CapitaLand
1500000000.0,68.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1850000000.0,78.0,2,2,Công ty CP Bất động sản Hanovid
2300000000.0,120.0,3,2,Công ty CP Bất động sản Hanovid
2800000000.0,127.0,3,2,Công ty CP Bất động sản Hanovid
2200000000.0,99.0,3,2,Công ty CP Bất động sản Hanovid
1880000000.0,68.0,2,2,Công ty CP Bất động sản Hanovid
2500000000.0,90.0,2,2,Tập đoàn CapitaLand
950000000.0,56.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2800000000.0,127.0,3,2,Tập đoàn CapitaLand
820000000.0,45.0,1,1,Công ty CP Xây dựng số 2 - Vinaconex2
800000000.0,54.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
840000000.0,58.7,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
950000000.0,61.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2560000000.0,114.0,3,2,Tập đoàn CapitaLand
880000000.0,55.5,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
950000000.0,62.0,2,1,Công ty TNHH Khải Hưng
1350000000.0,92.0,2,2,Công ty CP Sông Đà 1.01
970000000.0,56.0,2,2,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
3050000000.0,110.0,2,2,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
950000000.0,61.0,2,1,Công ty TNHH Khải Hưng
3000000000.0,120.0,2,2,
5450000000.0,126.5,3,2,Công ty CP Hoa Anh Đào
670000000.0,47.0,1,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
950000000.0,62.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
980000000.0,70.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
5500000000.0,126.0,3,3, Công ty TNHH Một thành viên quản lý và phát triển nhà Hà Nội
1000000000.0,64.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3000000000.0,85.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
980000000.0,64.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
950000000.0,61.2,2,1,Công ty TNHH Khải Hưng
780000000.0,45.0,1,1,Công ty CP Xây dựng số 2 - Vinaconex2
4150000000.0,104.0,3,2,Tập đoàn Vingroup
1080000000.0,72.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1130000000.0,61.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1350000000.0,84.0,2,2,Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà
1200000000.0,69.8,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1180000000.0,68.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2750000000.0,127.0,3,3,Công ty CP Bất động sản Hanovid
5500000000.0,114.6,3,2,Công ty CP Đầu tư Phú Thượng 
3600000000.0,99.9,3,2,Công ty CP Tập đoàn Sunshine
5000000000.0,200.0,4,4,Tập đoàn Vingroup
6500000000.0,143.0,4,4,Tập đoàn Vingroup
4190000000.0,123.9,3,2,Công ty CP Tập đoàn Sunshine
4500000000.0,128.0,3,2,Tập đoàn Hà Đô
4600000000.0,107.0,3,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
2700000000.0,81.0,2,2,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC"
2950000000.0,81.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1970000000.0,77.0,2,1,Công ty TSQ Việt Nam
3300000000.0,146.0,3,2,Công ty TSQ Việt Nam
3150000000.0,170.0,4,3,Công ty TSQ Việt Nam
2350000000.0,100.0,3,2,
3350000000.0,79.0,2,2,Tập đoàn Vingroup
6800000000.0,145.0,3,3,Tập đoàn Vingroup
2500000000.0,69.0,2,2,Công ty CP Đầu tư Văn Phú - Invest
3650000000.0,93.98,3,2,Công ty CP Đầu tư Văn Phú - Invest
2250000000.0,83.4,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3100000000.0,110.8,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3000000000.0,107.0,3,2,Công ty CP Đầu tư Bất động sản Hapulico
2950000000.0,132.4,3,2,Tập đoàn CapitaLand
3400000000.0,117.0,3,2,Tập đoàn CapitaLand
1890000000.0,63.6,2,2,Công ty TNHH Thiên Hương
4600000000.0,110.0,3,2,Tập đoàn Vingroup
3960000000.0,104.8,3,2,Tập đoàn Vingroup
1800000000.0,69.0,2,2,Công ty CP Eco Land
2700000000.0,100.63,3,2,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2500000000.0,113.5,3,3,
3200000000.0,94.0,3,2,Công ty CP Tập đoàn Sunshine
2500000000.0,77.6,2,2,Công ty CP Xây dựng Phục Hưng Holdings
2550000000.0,59.8,2,1,Công ty CP Xây dựng và Thương mại Bắc Hà
3000000000.0,70.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
2900000000.0,71.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
1500000000.0,73.0,2,2,Công ty CP Eurowindow Holding
3000000000.0,80.0,2,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2800000000.0,92.1,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
3050000000.0,70.1,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
2300000000.0,74.0,2,2,
950000000.0,54.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
1000000000.0,54.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
3050000000.0,100.0,3,2,
1750000000.0,90.0,2,2,
2000000000.0,81.0,2,2,Công ty CP Eco Land
2500000000.0,67.0,2,2,
1230000000.0,42.9,1,1,
2500000000.0,78.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
1180000000.0,57.0,2,2,
960000000.0,56.5,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
1950000000.0,102.8,3,3,Công ty CP Bất động sản Hải Phát
2500000000.0,78.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2300000000.0,73.4,2,1,
1290000000.0,73.47,3,2,
1539000000.0,130.0,3,2,
2750000000.0,127.0,3,2,Công ty CP Bất động sản Hanovid
2800000000.0,64.0,2,2,Công ty CP Đại Việt Trí Tuệ
3030000000.0,96.0,2,2,Công ty CP Sông Đà 7
2500000000.0,71.22,2,2,Công ty CP Sông Đà 7
2390000000.0,76.21,2,2,Công ty CP Xây lắp Điện 1
1700000000.0,94.3,3,2,Công ty CP Bất động sản Hải Phát
19000000000.0,93.0,2,2,
2300000000.0,72.0,2,2,
1607000000.0,55.0,2,1,Tập đoàn Vingroup
4700000000.0,117.0,3,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
2100000000.0,60.0,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
2900000000.0,70.7,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2930000000.0,83.0,2,2,Tập đoàn Vingroup
3000000000.0,79.0,2,2,Tập đoàn Vingroup
4500000000.0,106.3,3,2,Tập đoàn Vingroup
2340000000.0,92.0,3,2,Công ty CP Đầu tư Bất động sản Đông Đô - BQP
1625000000.0,92.0,3,2,Công ty CP Đầu tư Bất động sản Đông Đô - BQP
1800000000.0,105.0,3,2,
15200000.0,70.0,2,2,
2600000000.0,79.0,2,2,
2400000000.0,108.8,3,2,Công ty CP Đầu tư Bất động sản Đông Đô - BQP
5200000000.0,109.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
4150000000.0,114.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3300000000.0,84.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3550000000.0,87.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3730000000.0,87.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
4000000000.0,114.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2000000000.0,83.0,2,2,Công ty CP Xây dựng số 3 - VINACONEX3
2680000000.0,108.86,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
4500000000.0,133.0,4,3,Tổng công ty Xây dựng Hà Nội
3900000000.0,108.0,3,2,Công ty CP Đầu tư Lạc Hồng
5800000000.0,127.5,3,2,Tập đoàn Vingroup
1400000000.0,50.0,2,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
3500000000.0,103.0,2,2,Công ty CP Đầu tư Dầu khí Toàn cầu 
2700000000.0,97.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
3550000000.0,116.0,3,3,
2699000000.0,72.8,2,2,
3500000000.0,100.0,3,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
3950000000.0,95.0,3,2,Tân Hoàng Minh Group
4200000000.0,93.0,2,2,Công ty TNHH Indochina Land
2500000000.0,73.0,2,2,
2600000000.0,92.0,3,2,
3300000000.0,110.0,3,2,Công ty CP Sông Đà 7
2500000000.0,73.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
3100000000.0,103.0,3,2,
3100000000.0,77.0,2,2,Tân Hoàng Minh Group
4800000000.0,111.0,3,2,Tân Hoàng Minh Group
3400000000.0,110.0,3,2,
5100000000.0,121.0,3,2,Tân Hoàng Minh Group
3150000000.0,72.0,2,2,Tân Hoàng Minh Group
4000000000.0,95.0,3,3,Tân Hoàng Minh Group
4900000000.0,100.0,3,2,Tân Hoàng Minh Group
4900000000.0,110.0,3,2,Tân Hoàng Minh Group
3850000000.0,97.0,3,2,Công ty CP Đầu tư Phú Thượng 
31000000.0,117.0,3,2,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2850000000.0,95.0,3,2,
9700000000.0,146.0,3,2,Tân Hoàng Minh Group
5600000000.0,88.0,3,3,Tân Hoàng Minh Group
16800000000.0,234.0,4,4,Tân Hoàng Minh Group
1270000000.0,56.2,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
3150000000.0,103.0,3,2,
1370000000.0,73.5,3,2,Công ty CP Xây dựng số 2 - Vinaconex2
1400000000.0,61.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1080000000.0,56.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
1250000000.0,65.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
1570000000.0,61.5,2,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1200000000.0,63.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
1600000000.0,50.0,2,1,Công ty CP Đầu tư và Thương mại Thủ Đô
2950000000.0,75.0,2,2,Tập đoàn Vingroup
2500000000.0,95.54,3,2,Công ty Booyoung
960000000.0,55.96,2,1,
2100000000.0,70.5,2,2,
950000000.0,50.0,2,1,
570000000.0,35.0,1,1,
2200000000.0,92.0,3,2,Công ty CP Đầu tư Bất động sản Đông Đô - BQP
4600000000.0,115.0,3,2,Tập đoàn Vingroup
1400000000.0,46.0,1,1,
28000000.0,117.0,3,2,Công ty Cổ phần Đầu tư Mai Linh
2750000000.0,104.0,3,2,Công ty CP Eco Land
2800000000.0,104.0,3,2,Công ty CP Eco Land
3000000000.0,90.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1100000000.0,55.0,2,1,
1970000000.0,66.8,2,2,Công ty CP Ngôi sao An Bình
3400000000.0,123.0,3,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
1500000000.0,59.1,2,1,Tập đoàn Vingroup
1600000000.0,65.73,2,2,Công ty CP Đầu tư Hải Phát Thủ Đô
3100000000.0,78.0,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
1980000000.0,71.0,2,2,
2200000000.0,56.0,2,1,Tân Hoàng Minh Group
3700000000.0,98.0,3,2,Công ty CP Tập đoàn Sunshine
3200000000.0,84.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
4300000000.0,116.7,3,2,Công ty CP Tập đoàn Sunshine
2830000000.0,107.0,3,2,Công ty CP Xây dựng Sông Hồng - Incomex
2750000000.0,104.0,3,2,Công ty CP Xây dựng Sông Hồng - Incomex
3200000000.0,107.0,3,2,Công ty CP Xây dựng Sông Hồng - Incomex
1950000000.0,103.0,3,3,Công ty CP Bất động sản Hải Phát
2350000000.0,60.0,2,2,Công ty CP Đầu tư Phú Thượng 
3700000000.0,88.99,3,2,Công ty CP Đầu tư Phú Thượng 
3600000000.0,100.0,3,2,Công ty CP Tập đoàn Sunshine
1230000000.0,47.0,1,1,
2300000000.0,80.0,3,2,
2200000000.0,56.0,2,1,Tân Hoàng Minh Group
6200000000.0,128.0,3,2,Tân Hoàng Minh Group
3800000000.0,109.0,2,2,Tập đoàn Vingroup
930000000.0,66.12,2,2,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
1570000000.0,60.0,2,1,
1640000000.0,55.0,2,1,
12500000000.0,190.0,4,4,Tập đoàn Sun Group
1500000000.0,70.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
840000000.0,59.0,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
3000000000.0,109.5,3,2,Công ty CP Bất động sản Hanovid
2800000000.0,120.0,3,2,Công ty CP Bất động sản Hanovid
2500000000.0,97.96,2,2,Công ty CP Bất động sản Hanovid
2750000000.0,55.0,1,1,
2600000000.0,120.0,3,2,Công ty CP Bất động sản Hanovid
2585000000.0,82.0,3,2,Tổng Công ty Viglacera
1800000000.0,38.2,1,1,Tập đoàn Vingroup
1950000000.0,100.0,3,1,
3750000000.0,87.0,2,2,Công ty CP Đầu tư Bất động sản Phú Mỹ
2500000000.0,59.8,1,1,Công ty CP Xây dựng và Thương mại Bắc Hà
1500000000.0,53.0,2,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
17900000000.0,234.0,4,5,Tân Hoàng Minh Group
5200000000.0,121.0,2,2,Tân Hoàng Minh Group
6100000000.0,111.0,3,2,Tân Hoàng Minh Group
9600000000.0,146.0,3,3,Tân Hoàng Minh Group
2400000000.0,59.0,2,1,Tân Hoàng Minh Group
1750000000.0,80.0,2,2,
3000000000.0,73.0,2,2,Tập đoàn Vingroup
1970000000.0,76.0,2,2,Công ty TSQ Việt Nam
2000000000.0,77.1,2,1,Công ty TSQ Việt Nam
2300000000.0,75.0,2,2,
1400000000.0,43.0,1,1,
4200000000.0,153.0,4,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
6000000000.0,182.0,4,4,Công ty TNHH phát triển khu đô thị Nam Thăng Long
2200000000.0,71.2,2,2,Công ty CP Sông Đà 7
9500000000.0,146.0,3,2,Tân Hoàng Minh Group
5600000000.0,88.0,2,2,Tân Hoàng Minh Group
10000000000.0,146.0,3,3,Tân Hoàng Minh Group
5340000000.0,88.0,2,2,Tân Hoàng Minh Group
16800000000.0,234.0,4,5,Tân Hoàng Minh Group
6500000000.0,146.0,3,3,Tân Hoàng Minh Group
2890000000.0,44.34,1,1,Tập đoàn Sun Group
1600000000.0,59.0,2,1,Tập đoàn Vingroup
1300000000.0,52.0,2,2,Công ty TNHH MTV đầu tư Phương Đông
3050000000.0,93.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
1650000000.0,114.0,3,2,Công ty CP Sông Đà Thăng Long
1650000000.0,109.0,3,2,Công ty CP Sông Đà Thăng Long
1500000000.0,83.0,2,2,Công ty CP tập đoàn Đầu tư Ba Đình (B.I.G)
8700000000.0,116.0,3,2,Công ty CP Tháp nước Hà Nội
1720000000.0,91.9,3,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
4950000000.0,94.9,3,2,Tập đoàn Vingroup
1520000000.0,79.0,2,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1300000000.0,61.9,2,1,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1708000000.0,107.0,3,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
8200000000.0,115.0,3,2,Tập đoàn Vingroup
1830000000.0,92.0,3,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1560000000.0,70.0,3,2,Công ty CP Đầu tư Xây dựng NHS
1550000000.0,79.5,2,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1500000000.0,80.0,3,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1520000000.0,79.5,2,2,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
1600000000.0,70.0,3,2,Công ty CP Đầu tư Xây dựng NHS
700000000.0,40.0,2,1,
650000000.0,45.0,2,1,
620000000.0,43.0,2,1,
620000000.0,44.0,2,1,
660000000.0,45.0,2,1,
1600000000.0,60.0,2,1,Công ty CP Tu tạo và Phát triển nhà - Handico
1200000000.0,35.0,1,1,
1350000000.0,72.0,3,1,
1850000000.0,105.0,3,2,
33000000.0,78.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1500000000.0,58.0,2,1,
800000000.0,60.0,2,2,Tổng Công ty Viglacera
2850000000.0,76.0,2,2,
3100000000.0,71.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
2700000000.0,70.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
1200000000.0,67.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1180000000.0,67.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2000000000.0,66.0,2,2,Công ty CP Đầu tư và Xây dựng HUD1
3000000000.0,102.0,3,2,Công ty CP Ngôi sao An Bình
2400000000.0,78.71,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3750000000.0,112.0,3,2,Công ty CP Ngôi sao An Bình
1900000000.0,67.0,2,2,Công ty CP Ngôi sao An Bình
2350000000.0,68.0,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3150000000.0,86.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3400000000.0,122.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2380000000.0,68.0,2,2,Công ty CP Ngôi sao An Bình
1930000000.0,62.6,2,2,
790000000.0,45.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2170000000.0,61.0,2,2,Công ty CP Ngôi sao An Bình
2270000000.0,78.71,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
18000000000.0,280.0,3,4,Công ty CP Tập đoàn Sunshine
2100000000.0,54.0,1,1,Tập đoàn Vingroup
960000000.0,49.0,2,1,Công ty CP Đầu tư và Xây dựng Xuân Mai
1070000000.0,70.0,2,2,Công ty TNHH Bánh kẹo Thăng Long
1500000000.0,80.0,3,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
1200000000.0,64.5,2,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
16000000000.0,280.0,6,5,Công ty CP Tập đoàn Sunshine
2500000000.0,91.2,3,2,
1320000000.0,84.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3000000000.0,136.0,3,2,Công ty TSQ Việt Nam
3600000000.0,200.0,4,3,Công ty TSQ Việt Nam
2600000000.0,122.0,3,2,Công ty TSQ Việt Nam
2300000000.0,85.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3200000000.0,188.0,4,3,Công ty TSQ Việt Nam
1500000000.0,73.0,2,1,Công ty TSQ Việt Nam
1900000000.0,77.0,2,1,Công ty TSQ Việt Nam
10900000000.0,146.0,4,3,Tập đoàn Vingroup
4050000000.0,57.0,1,1,Tập đoàn Vingroup
3100000000.0,75.0,2,2,Tập đoàn Vingroup
8350000000.0,115.0,3,2,Tập đoàn Vingroup
1600000000.0,83.0,3,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1260000000.0,67.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3100000000.0,83.0,2,2,Tập đoàn Vingroup
3300000000.0,104.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
1500000000.0,75.0,2,2,
1900000000.0,70.0,2,2,Công ty Cổ phần Tập đoàn FLC
1400000000.0,72.0,2,2,
3600000000.0,106.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
26500000000.0,252.5,3,3,Tân Hoàng Minh Group
4850000000.0,109.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
1250000000.0,57.5,2,2,
1450000000.0,71.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1450000000.0,83.4,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1100000000.0,62.0,2,2,Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà
3200000000.0,103.0,3,2,
2900000000.0,110.0,3,2,Công ty Cổ phần Địa ốc MB
1950000000.0,100.0,3,2,Công ty TNHH Thăng Long 
